#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
353,RC Lens,,Angelo Fulgini,0,0,86,76.79,7,6.97,6.97
354,Red Bull Salzburg,,Luka Sučić,0,0,125,75.76,6,6.97,6.97
355,Galatasaray,,Lucas Torreira,0,0,271,87.14,5,6.97,6.97
356,Milan,,Yacine Adli,0,0,67,85.9,2,6.97,6.97
357,FC Bayern München,,Eric Dier,0,0,358,90.18,0,6.96,6.96
358,RC Lens,,Deiver Machado,0,0,82,77.36,2,6.96,6.96
359,PSV Eindhoven,,Yorbe Vertessen,0,1,36,75,2,6.95,6.95
360,Young Boys,,Ebrima Colley,0,0,19,57.58,0,6.95,6.95
361,Benfica,,Arthur Cabral,0,0,20,74.07,2,6.95,6.95
362,Barcelona,,Ronald Araújo,0,0,370,86.65,6,6.95,6.95
363,Manchester City,,Mateo Kovačić,0,0,324,92.31,6,6.95,6.95
364,FK Crvena zvezda,,Guélor Kanga,0,0,73,82.02,0,6.95,6.95
365,Arsenal,,Jorginho,0,0,301,88.79,6,6.94,6.94
366,1. FC Union Berlin,,Kevin Behrens,0,0,40,64.52,1,6.94,6.94
367,Milan,,Malick Thiaw,0,0,146,90.68,0,6.94,6.94
368,FC Porto,,Diogo Costa,0,0,248,73.59,0,6.94,6.94
369,Feyenoord,,Dávid Hancko,0,0,513,91.44,1,6.93,6.93
370,Shakhtar Donetsk,,Taras Stepanenko,0,1,194,85.46,2,6.93,6.93
371,RC Lens,,Jonathan Gradit,0,0,205,79.15,2,6.93,6.93
372,Milan,,Tijjani Reijnders,0,0,179,89.5,6,6.93,6.93
373,Red Bull Salzburg,,Andreas Ulmer,0,0,54,76.06,3,6.93,6.93
374,Newcastle United,,Sean Longstaff,0,0,113,82.48,3,6.92,6.92
375,Atlético Madrid,,Axel Witsel,0,0,536,95.2,1,6.92,6.92
376,Sevilla,,Youssef En-Nesyri,0,0,43,65.15,0,6.92,6.92
377,PSV Eindhoven,,André Ramalho,0,0,258,88.97,1,6.92,6.92
378,PSV Eindhoven,,Jerdy Schouten,0,0,332,90.71,8,6.91,6.91
379,FC Bayern München,,Alphonso Davies,0,0,360,87.17,7,6.91,6.91
380,Atlético Madrid,,Álvaro Morata,0,1,114,74.03,3,6.91,6.91
381,Inter,,Alexis Sánchez,0,0,67,75.28,10,6.90,6.90
382,Barcelona,,Marc Guiu,0,0,1,33.33,0,6.90,6.90
383,Shakhtar Donetsk,,Eguinaldo,0,0,0,0,0,6.90,6.90
384,FC Bayern München,,Bouna Sarr,0,0,7,100,0,6.90,6.90
385,Milan,,Marco Sportiello,0,0,4,80,0,6.90,6.90
386,Real Sociedad,,Kieran Tierney,0,0,23,82.14,1,6.90,6.90
387,Barcelona,,Frenkie de Jong,0,0,243,91.35,2,6.90,6.90
388,FK Crvena zvezda,,Aleksandar Dragović,0,0,231,90.23,2,6.90,6.90
389,Real Sociedad,,André Silva,0,0,20,74.07,2,6.90,6.90
390,FC Bayern München,,Min-jae Kim,0,0,559,93.01,2,6.90,6.90
391,Celtic,,Reo Hatate,0,0,50,72.46,3,6.90,6.90
392,PSV Eindhoven,,Armando Obispo,0,0,60,86.96,0,6.90,6.90
393,Young Boys,,Fabian Lustenberger,0,0,50,86.21,0,6.90,6.90
394,Celtic,,Michael Johnston,0,0,25,83.33,3,6.90,6.90
395,FC Porto,,Iván Jaime,0,0,27,87.1,2,6.90,6.90
396,Feyenoord,,Javairô Dilrosun,0,0,5,71.43,1,6.90,6.90
397,Red Bull Salzburg,,Strahinja Pavlović,0,0,257,81.59,2,6.90,6.90
398,Real Sociedad,,Beñat Turrientes,0,0,72,81.82,4,6.88,6.88
399,Galatasaray,,Abdülkerim Bardakcı,0,0,316,81.65,0,6.88,6.88
400,Feyenoord,,Quilindschy Hartman,0,0,286,81.25,8,6.88,6.88
401,Borussia Dortmund,,Marius Wolf,0,0,50,67.57,3,6.88,6.88
402,Red Bull Salzburg,,Amar Dedić,0,0,163,80.3,1,6.88,6.88
403,Sporting Braga,,Álvaro Djaló,0,0,68,78.16,7,6.88,6.88
404,Arsenal,,Reiss Nelson,0,2,83,96.51,6,6.88,6.88
405,Young Boys,,Loris Benito,0,0,214,88.07,0,6.88,6.88
406,Real Madrid,,Nacho Fernández,0,0,625,94.7,2,6.88,6.88
407,Feyenoord,,Gernot Trauner,0,0,286,94.39,3,6.88,6.88
408,Red Bull Salzburg,,Nicolás Capaldo,0,0,46,71.88,3,6.88,6.88
409,Manchester United,,André Onana,0,0,142,69.95,0,6.87,6.87
410,Galatasaray,,Fernando Muslera,0,0,168,78.87,0,6.87,6.87
411,Feyenoord,,Lutsharel Geertruida,0,0,399,92.79,1,6.87,6.87
412,Arsenal,,Emile Smith Rowe,0,0,34,87.18,2,6.87,6.87
413,Barcelona,,Alejandro Balde,0,0,190,89.2,2,6.87,6.87
414,Lazio,,Pedro,0,0,80,91.95,3,6.86,6.86
415,Benfica,,Morato,0,0,215,80.22,2,6.86,6.86
416,Barcelona,,Fermín López,0,0,113,84.33,10,6.85,6.85
417,Galatasaray,,Wilfried Zaha,0,1,71,77.17,5,6.85,6.85
418,Young Boys,,Cédric Itten,0,0,30,63.83,1,6.85,6.85
419,Lazio,,Matías Vecino,0,0,213,86.94,2,6.85,6.85
420,FC Porto,,Otávio,0,1,72,70.59,1,6.85,6.85
421,Sevilla,,Jesús Navas,0,0,65,73.86,2,6.85,6.85
422,Borussia Dortmund,,Niklas Süle,0,0,115,82.73,2,6.85,6.85
423,Inter,,Juan Cuadrado,0,0,35,89.74,2,6.85,6.85
424,PSV Eindhoven,,Ricardo Pepi,0,1,30,81.08,2,6.84,6.84
425,Young Boys,,Mohamed Camara,0,1,171,80.66,2,6.84,6.84
426,FC København,,Nicolai Boilesen,0,0,52,86.67,0,6.83,6.83
427,Paris Saint-Germain,,Marco Asensio,0,0,50,86.21,3,6.83,6.83
428,Napoli,,Mário Rui,0,0,154,86.03,2,6.83,6.83
429,Manchester City,,Ederson,0,0,207,94.09,0,6.83,6.83
430,Inter,,Matteo Darmian,0,0,186,81.94,3,6.83,6.83
431,Napoli,,Giovanni Simeone,0,0,17,65.38,0,6.83,6.83
432,PSV Eindhoven,,Sergiño Dest,0,1,252,87.2,9,6.83,6.83
433,Real Sociedad,,Javi Galán,0,0,61,76.25,3,6.83,6.83
434,Royal Antwerp FC,,Ritchie De Laet,0,0,54,78.26,2,6.83,6.83
435,Milan,,Rade Krunić,0,0,117,90.7,8,6.83,6.83
436,Borussia Dortmund,,Salih Özcan,0,0,194,86.22,4,6.82,6.82
437,Newcastle United,,Jamaal Lascelles,0,0,168,82.76,1,6.82,6.82
438,Atlético Madrid,,Stefan Savić,0,0,257,89.24,1,6.82,6.82
439,FK Crvena zvezda,,Cherif Ndiaye,0,0,57,75,6,6.82,6.82
440,RB Leipzig,,Emil Forsberg,0,0,74,76.29,7,6.82,6.82
441,Manchester City,,John Stones,0,1,291,95.41,1,6.82,6.82
442,PSV Eindhoven,,Hirving Lozano,0,0,88,83.02,1,6.81,6.81
443,Real Sociedad,,Robin Le Normand,0,0,286,89.38,0,6.81,6.81
444,Borussia Dortmund,,Emre Can,0,0,427,86.44,4,6.81,6.81
445,Manchester City,,Kalvin Phillips,0,0,107,91.45,1,6.80,6.80
446,Sporting Braga,,Sikou Niakaté,0,0,213,87.65,0,6.80,6.80
447,RB Leipzig,,Mohamed Simakan,0,0,250,82.24,0,6.80,6.80
448,FC Bayern München,,Konrad Laimer,0,1,362,86.6,1,6.80,6.80
449,Manchester United,,Luke Shaw,0,1,38,71.7,2,6.80,6.80
450,Young Boys,,Donat Rrudhani,0,0,1,100,1,6.80,6.80
451,Red Bull Salzburg,,Leandro Morgalla,0,0,5,83.33,0,6.80,6.80
452,Sevilla,,Loïc Badé,0,0,39,82.98,0,6.80,6.80
453,Lazio,,Manuel Lazzari,0,0,172,82.3,1,6.80,6.80
454,FC Porto,,Alan Varela,0,0,328,89.86,0,6.80,6.80
455,Sporting Braga,,Vítor Carvalho,0,0,171,92.93,3,6.80,6.80
456,Red Bull Salzburg,,Sekou Koita,0,0,8,72.73,3,6.80,6.80
457,FC Porto,,Zaidu Sanusi,0,0,120,84.51,3,6.80,6.80
458,Napoli,,Stanislav Lobotka,0,0,380,92.01,3,6.80,6.80
459,Red Bull Salzburg,,Mads Bidstrup,0,0,97,67.36,0,6.80,6.80
460,Arsenal,,Fábio Vieira,0,0,43,87.76,2,6.80,6.80
461,RC Lens,,Elye Wahi,0,1,55,78.57,2,6.78,6.78
462,Atlético Madrid,,César Azpilicueta,0,0,149,89.76,0,6.78,6.78
463,Benfica,,Petar Musa,0,0,41,69.49,4,6.78,6.78
464,Galatasaray,,Kaan Ayhan,0,0,159,76.81,2,6.78,6.78
465,Real Sociedad,,Arsen Zakharyan,0,0,91,85.05,4,6.78,6.78
466,Arsenal,,William Saliba,0,0,699,89.39,0,6.78,6.78
467,Borussia Dortmund,,Sébastien Haller,0,0,12,70.59,0,6.78,6.78
468,Real Madrid,,Fran García,0,1,148,94.27,3,6.78,6.78
469,Feyenoord,,Justin Bijlow,0,0,142,86.59,0,6.78,6.78
470,Milan,,Tommaso Pobega,0,0,25,62.5,0,6.78,6.78
471,Shakhtar Donetsk,,Artem Bondarenko,0,0,130,90.91,1,6.78,6.78
472,1. FC Union Berlin,,Paul Jaeckel,0,0,37,72.55,0,6.77,6.77
473,Inter,,Carlos Augusto,0,0,173,77.58,2,6.77,6.77
474,FK Crvena zvezda,,Vladimir Lučić,0,0,78,77.23,7,6.77,6.77
475,Feyenoord,,Ayase Ueda,0,0,18,72,1,6.76,6.76
476,Real Sociedad,,Aritz Elustondo,0,0,92,86.79,0,6.76,6.76
477,Celtic,,Gustaf Lagerbielke,0,0,62,91.18,0,6.75,6.75
478,Manchester United,,Kobbie Mainoo,0,0,19,95,0,6.75,6.75
479,Feyenoord,,Timon Wellenreuther,0,0,57,89.06,0,6.75,6.75
480,FC København,,Scott McKenna,0,0,69,89.61,0,6.75,6.75
481,Benfica,,Juan Bernat,0,0,56,96.55,0,6.75,6.75
482,1. FC Union Berlin,,Diogo Leite,0,0,249,82.18,2,6.75,6.75
483,FC København,,Elias Jelert,0,0,187,80.6,4,6.74,6.74
484,Lazio,,Adam Marušić,0,0,226,84.33,4,6.74,6.74
485,Red Bull Salzburg,,Samson Baidoo,0,0,159,81.12,0,6.74,6.74
486,Young Boys,,Meschack Elia,0,0,70,77.78,10,6.73,6.73
487,Atlético Madrid,,Saúl Ñíguez,0,0,175,81.78,3,6.73,6.73
488,Newcastle United,,Lewis Miley,0,1,53,80.3,3,6.73,6.73
489,1. FC Union Berlin,,Leonardo Bonucci,0,0,59,71.95,0,6.73,6.73
490,Arsenal,,Oleksandr Zinchenko,0,0,209,89.32,1,6.73,6.73
491,Manchester United,,Antony,0,0,60,78.95,1,6.73,6.73
492,Inter,,Marko Arnautović,0,0,23,74.19,0,6.73,6.73
493,Borussia Dortmund,,Felix Nmecha,0,0,89,75.42,5,6.73,6.73
494,Manchester United,,Raphaël Varane,0,0,205,87.98,0,6.73,6.73
495,Sevilla,,Marko Dmitrović,0,0,81,59.12,0,6.73,6.73
496,Inter,,Kristjan Asllani,0,0,140,92.11,1,6.72,6.72
497,Benfica,,Rafa Silva,0,0,138,81.18,6,6.72,6.72
498,Sevilla,,Nemanja Gudelj,0,0,277,87.94,1,6.72,6.72
499,Arsenal,,Edward Nketiah,0,0,34,82.93,1,6.72,6.72
500,Sporting Braga,,Abel Ruíz,0,0,50,87.72,3,6.72,6.72
501,FC Porto,,Nico González,0,0,67,77.01,4,6.72,6.72
502,Lazio,,Daichi Kamada,0,0,104,84.55,1,6.71,6.71
503,Celtic,,Luis Palma,0,0,79,76.7,1,6.70,6.70
504,Royal Antwerp FC,,Arbnor Muja,0,0,82,78.1,2,6.70,6.70
505,Borussia Dortmund,,Jamie Gittens,0,0,35,64.81,1,6.70,6.70
506,Young Boys,,Lewin Blum,0,0,39,69.64,3,6.70,6.70
507,Shakhtar Donetsk,,Yukhym Konoplia,0,1,86,79.63,3,6.70,6.70
508,FC Bayern München,,Frans Krätzig,0,0,7,87.5,0,6.70,6.70
509,FC København,,Victor Froholdt,0,0,6,66.67,0,6.70,6.70
510,Barcelona,,Marc Casadó,0,0,17,77.27,0,6.70,6.70
511,Manchester United,,Hannibal Mejbri,0,0,19,79.17,0,6.70,6.70
512,Feyenoord,,Antoni Milambo,0,0,24,96,1,6.70,6.70
513,Real Madrid,,Éder Militão,0,0,3,75,0,6.70,6.70
514,Red Bull Salzburg,,Kamil Piątkowski,0,0,61,71.76,0,6.70,6.70
515,Sevilla,,Boubakary Soumaré,0,0,141,93.38,0,6.70,6.70
516,FC København,,Viktor Claesson,0,0,129,71.67,7,6.70,6.70
517,RC Lens,,Kevin Danso,0,0,190,87.16,1,6.70,6.70
518,Manchester United,,Facundo Pellistri,0,0,19,90.48,1,6.70,6.70
519,Red Bull Salzburg,,Fernando,0,0,5,71.43,1,6.70,6.70
520,FC København,,Oscar Højlund,0,0,16,80,0,6.70,6.70
521,RC Lens,,Wesley Saïd,0,0,10,62.5,1,6.70,6.70
522,FK Crvena zvezda,,Peter Olayinka,0,0,25,59.52,1,6.70,6.70
523,Manchester United,,Sofyan Amrabat,0,0,146,87.95,1,6.70,6.70
524,1. FC Union Berlin,,Christopher Trimmel,0,0,32,72.73,2,6.70,6.70
525,Feyenoord,,Thomas Van den Belt,0,0,13,86.67,0,6.70,6.70
526,Red Bull Salzburg,,Aleksa Terzić,0,0,40,65.57,4,6.70,6.70
527,Lazio,,Danilo Cataldi,0,0,78,86.67,1,6.70,6.70
528,RB Leipzig,,Castello Lukeba,0,0,362,90.27,0,6.69,6.69
529,RB Leipzig,,Eljif Elmas,0,0,65,85.53,0,6.69,6.69
530,Arsenal,,Jakub Kiwior,0,0,140,82.84,3,6.68,6.68
531,RC Lens,,Facundo Medina,0,0,227,85.98,2,6.68,6.68
532,RC Lens,,Adrien Thomasson,0,0,77,78.57,4,6.68,6.68
533,1. FC Union Berlin,,Josip Juranović,0,0,96,75,5,6.68,6.68
534,Young Boys,,Darian Maleš,0,0,31,73.81,3,6.68,6.68
535,FC Bayern München,,Eric Maxim Choupo-Moting,0,0,14,82.35,1,6.68,6.68
536,Sevilla,,Dodi Lukebakio,0,0,52,82.54,4,6.68,6.68
537,Red Bull Salzburg,,Maurits Kjaergaard,0,1,65,78.31,3,6.67,6.67
538,Manchester City,,Stefan Ortega,0,0,125,81.17,0,6.67,6.67
539,RB Leipzig,,Péter Gulácsi,0,0,78,83.87,0,6.67,6.67
540,FC Bayern München,,Sven Ulreich,0,0,95,77.24,0,6.67,6.67
541,Royal Antwerp FC,,Mandela Keita,0,0,92,87.62,0,6.67,6.67
542,Sevilla,,Mariano Díaz,0,0,7,50,0,6.67,6.67
543,Benfica,,David Neres,0,0,49,85.96,1,6.67,6.67
544,Galatasaray,,Tanguy Ndombélé,0,0,38,92.68,0,6.67,6.67
545,Lazio,,Nicolò Rovella,0,0,92,88.46,1,6.67,6.67
546,Benfica,,Orkun Kökçü,0,0,115,81.56,2,6.66,6.66
547,FK Crvena zvezda,,Marko Stamenić,0,0,58,74.36,0,6.65,6.65
548,Manchester United,,Jonny Evans,0,0,38,82.61,0,6.65,6.65
549,Celtic,,Nathaniel Phillips,0,0,88,90.72,0,6.65,6.65
550,RC Lens,,Ruben Aguilar,0,0,19,76,0,6.65,6.65
551,Barcelona,,Iñigo Martínez,0,0,179,86.89,1,6.65,6.65
552,RB Leipzig,,Lukas Klostermann,0,0,190,95.48,1,6.65,6.65
553,FK Crvena zvezda,,Kosta Nedeljković,0,0,68,79.07,3,6.65,6.65
554,Sevilla,,Suso,0,0,24,96,0,6.65,6.65
555,Real Sociedad,,Jon Pacheco,0,0,64,90.14,0,6.65,6.65
556,Royal Antwerp FC,,Soumaila Coulibaly,0,0,307,91.37,0,6.65,6.65
557,Sporting Braga,,Josafat Mendes,0,0,95,85.59,2,6.64,6.64
558,Milan,,Yunus Musah,0,0,86,83.5,2,6.64,6.64
559,Celtic,,Kyogo Furuhashi,0,0,29,70.73,1,6.63,6.63
560,Red Bull Salzburg,,Oumar Solet,0,0,96,86.49,0,6.63,6.63
561,Sporting Braga,,André Horta,0,0,32,88.89,2,6.63,6.63
562,RB Leipzig,,Timo Werner,0,0,14,63.64,0,6.63,6.63
563,Manchester United,,Diogo Dalot,0,0,179,78.85,3,6.63,6.63
564,FC København,,Andreas Cornelius,0,0,14,63.64,2,6.63,6.63
565,FC Porto,,Jorge Sánchez,0,0,64,80,3,6.63,6.63
566,1. FC Union Berlin,,Robin Knoche,0,0,150,85.71,1,6.63,6.63
567,Sevilla,,Djibril Sow,0,0,120,85.71,0,6.63,6.63
568,RB Leipzig,,Benjamin Šeško,0,0,62,72.09,2,6.63,6.63
569,RC Lens,,Massadio Haïdara,0,0,45,78.95,1,6.63,6.63
570,Red Bull Salzburg,,Nene Dorgeles,0,0,30,83.33,1,6.63,6.63
571,Sporting Braga,,José Fonte,0,0,187,88.21,1,6.63,6.63
572,Celtic,,Cameron Carter-Vickers,0,0,271,91.86,0,6.63,6.63
573,RB Leipzig,,Nicolas Seiwald,0,0,60,78.95,2,6.63,6.63
574,RB Leipzig,,Christoph Baumgartner,0,0,33,75,1,6.62,6.62
575,Celtic,,Alistair Johnston,0,0,284,80.68,1,6.62,6.62
576,Celtic,,Paulo Bernardo,0,0,95,79.83,1,6.62,6.62
577,Galatasaray,,Tetê,0,0,67,68.37,3,6.60,6.60
578,FK Crvena zvezda,,Jean-Philippe Krasso,0,1,16,48.48,2,6.60,6.60
579,Shakhtar Donetsk,,Oleksiy Kashchuk,0,0,8,100,0,6.60,6.60
580,Milan,,Chaka Traorè,0,0,5,83.33,1,6.60,6.60
581,Young Boys,,Łukasz Łakomy,0,0,10,66.67,0,6.60,6.60
582,Borussia Dortmund,,Giovanni Reyna,0,0,8,88.89,0,6.60,6.60
583,Atlético Madrid,,Çağlar Söyüncü,0,0,52,94.55,1,6.60,6.60
584,Napoli,,Hamed Junior Traorè,0,0,34,72.34,3,6.60,6.60
585,Lazio,,Nicolò Casale,0,0,146,94.81,0,6.60,6.60
586,FC Porto,,Gonçalo Borges,0,0,4,100,0,6.60,6.60
587,Sporting Braga,,Pizzi,0,0,24,82.76,1,6.60,6.60
588,Napoli,,Jesper Lindstrøm,0,0,25,78.13,0,6.60,6.60
589,Young Boys,,Aurèle Amenda,0,0,124,87.94,1,6.60,6.60
590,Young Boys,,Miguel Changa Chaiwa,0,0,11,57.89,0,6.60,6.60
591,Benfica,,Chiquinho,0,0,38,92.68,0,6.60,6.60
592,Manchester United,,Sergio Reguilón,0,0,56,76.71,1,6.60,6.60
593,Napoli,,Gianluca Gaetano,0,0,12,75,1,6.60,6.60
594,Arsenal,,Mohamed Elneny,0,0,21,84,0,6.60,6.60
595,Real Sociedad,,Umar Sadiq,0,0,16,84.21,2,6.60,6.60
596,Young Boys,,Silvère Ganvoula,0,0,23,65.71,2,6.58,6.58
597,Napoli,,Juan Jesus,0,0,228,85.71,0,6.58,6.58
598,Royal Antwerp FC,,Jean Butez,0,0,141,74.21,0,6.58,6.58
599,Red Bull Salzburg,,Karim Konaté,0,0,38,76,3,6.58,6.58
600,Celtic,,Yang Hyun-Jun,0,0,42,72.41,1,6.58,6.58
601,Red Bull Salzburg,,Forson Amankwah,0,0,21,80.77,1,6.58,6.58
602,Real Sociedad,,Álvaro Odriozola,0,0,41,91.11,1,6.57,6.57
603,1. FC Union Berlin,,Danilho Doekhi,0,0,68,78.16,0,6.57,6.57
604,Celtic,,Tomoki Iwata,0,0,18,78.26,0,6.57,6.57
605,RC Lens,,Nampalys Mendy,0,0,125,83.89,2,6.57,6.57
606,Napoli,,Jens Cajuste,0,0,59,79.73,0,6.56,6.56
607,Newcastle United,,Elliot Anderson,0,0,11,73.33,1,6.55,6.55
608,Paris Saint-Germain,,Nordi Mukiele,0,0,35,89.74,0,6.55,6.55
609,Borussia Dortmund,,Youssoufa Moukoko,0,0,8,80,0,6.55,6.55
610,Shakhtar Donetsk,,Valeriy Bondar,0,0,158,90.8,0,6.55,6.55
611,FK Crvena zvezda,,Jovan Mijatović,0,0,18,94.74,1,6.55,6.55
612,Manchester United,,Mason Mount,0,0,32,86.49,0,6.55,6.55
613,PSV Eindhoven,,Patrick van Aanholt,0,0,35,87.5,1,6.55,6.55
614,Lazio,,Luca Pellegrini,0,0,83,86.46,0,6.55,6.55
615,Benfica,,Tiago Gouveia,0,0,4,66.67,0,6.55,6.55
616,Lazio,,Elseid Hysaj,0,0,157,83.51,0,6.54,6.54
617,PSV Eindhoven,,Guus Til,0,0,31,81.58,2,6.54,6.54
618,1. FC Union Berlin,,Janik Haberer,0,0,79,75.96,3,6.54,6.54
619,Celtic,,Hyun-gyu Oh,0,0,12,75,0,6.54,6.54
620,Manchester United,,Alejandro Garnacho,0,0,60,82.19,3,6.53,6.53
621,FC Porto,,Marko Grujić,0,0,15,60,0,6.53,6.53
622,RC Lens,,David Pereira da Costa,0,0,50,87.72,0,6.53,6.53
623,FC Porto,,Fábio Cardoso,0,0,126,91.97,0,6.53,6.53
624,FC København,,Christian Sørensen,0,0,32,82.05,1,6.53,6.53
625,FK Crvena zvezda,,Nasser Djiga,0,0,174,82.46,1,6.53,6.53
626,Feyenoord,,Ondrej Lingr,0,0,24,85.71,0,6.53,6.53
627,Barcelona,,Marcos Alonso,0,0,69,88.46,1,6.53,6.53
628,Shakhtar Donetsk,,Giorgi Gocholeishvili,0,1,81,73.64,1,6.53,6.53
629,Shakhtar Donetsk,,Newerton Palmares,0,0,33,75,2,6.53,6.53
630,RC Lens,,Morgan Guilavogui,0,0,18,64.29,1,6.53,6.53
631,Arsenal,,Thomas Partey,0,0,8,80,0,6.50,6.50
632,FK Crvena zvezda,,Kings Kangwa,0,0,8,88.89,0,6.50,6.50
633,Inter,,Emil Audero,0,0,29,93.55,0,6.50,6.50
634,FC Porto,,Fran Navarro,0,0,1,100,0,6.50,6.50
635,FK Crvena zvezda,,Miloš Degenek,0,0,0,0,0,6.50,6.50
636,FK Crvena zvezda,,Uroš Kabić,0,0,2,66.67,0,6.50,6.50
637,Red Bull Salzburg,,Dijon Kameri,0,0,3,100,0,6.50,6.50
638,FC Porto,,Toni Martínez,0,0,1,20,0,6.50,6.50
639,Sevilla,,Joan Jordán,0,0,23,74.19,0,6.50,6.50
640,Sevilla,,Kike Salas,0,0,63,70.79,1,6.50,6.50
641,Sevilla,,Óliver Torres,0,0,44,73.33,2,6.50,6.50
642,Royal Antwerp FC,,Zeno Van Den Bosch,0,0,35,83.33,0,6.50,6.50
643,Manchester United,,Victor Lindelöf,0,0,134,87.01,1,6.50,6.50
644,Sporting Braga,,Serdar Saatçı,0,0,166,89.73,0,6.50,6.50
645,Celtic,,James Forrest,0,0,25,80.65,1,6.50,6.50
646,Real Sociedad,,Jon Magunazelaia,0,0,1,50,0,6.50,6.50
647,Real Sociedad,,Jon Ander Olasagasti,0,0,2,50,0,6.50,6.50
648,FK Crvena zvezda,,Srđan Mijailović,0,0,125,73.1,1,6.50,6.50
649,PSV Eindhoven,,Armel Bella-Kotchap,0,0,43,86,0,6.50,6.50
650,Sporting Braga,,Roger Fernandes,0,0,1,33.33,0,6.50,6.50
651,Celtic,,Greg Taylor,0,0,331,84.65,4,6.50,6.50
652,Feyenoord,,Leo Sauer,0,0,11,100,0,6.50,6.50
653,Shakhtar Donetsk,,Dmytro Kryskiv,0,0,90,79.65,2,6.48,6.48
654,Sevilla,,Adrià Pedrosa,0,0,74,77.08,0,6.48,6.48
655,Paris Saint-Germain,,Manuel Ugarte,0,0,230,91.63,0,6.48,6.48
656,Benfica,,David Jurásek,0,0,28,47.46,2,6.47,6.47
657,FK Crvena zvezda,,Stefan Mitrović,0,0,32,76.19,2,6.47,6.47
658,Shakhtar Donetsk,,Kevin Kelsy,0,0,12,66.67,0,6.45,6.45
659,Benfica,,Gonçalo Guedes,0,0,9,90,1,6.45,6.45
660,FC Porto,,Danny Namaso,0,0,8,100,0,6.45,6.45
661,1. FC Union Berlin,,Brenden Aaronson,0,0,29,72.5,0,6.45,6.45
662,Real Sociedad,,Carlos Fernández,0,0,15,57.69,0,6.45,6.45
663,RC Lens,,Neil El Aynaoui,0,0,36,87.8,1,6.43,6.43
664,Royal Antwerp FC,,Anthony Valencia,0,0,8,72.73,0,6.43,6.43
665,Newcastle United,,Sandro Tonali,0,0,26,63.41,1,6.43,6.43
666,Shakhtar Donetsk,,Novatus Miroshi,0,0,39,90.7,1,6.40,6.40
667,Arsenal,,Cédric Soares,0,0,18,69.23,1,6.40,6.40
668,Feyenoord,,Thomas Beelen,0,0,52,92.86,0,6.40,6.40
669,Young Boys,,David von Ballmoos,0,0,23,74.19,0,6.40,6.40
670,Paris Saint-Germain,,Carlos Soler,0,0,2,100,0,6.40,6.40
671,Galatasaray,,Kerem Demirbay,0,0,30,83.33,0,6.40,6.40
672,Shakhtar Donetsk,,Marian Shved,0,0,1,100,0,6.40,6.40
673,Royal Antwerp FC,,Kobe Corbanie,0,0,11,84.62,0,6.40,6.40
674,Sporting Braga,,Diogo Fonseca,0,0,9,56.25,0,6.40,6.40
675,Sevilla,,Rafa Mir,0,0,1,16.67,0,6.40,6.40
676,Newcastle United,,Joe Willock,0,0,34,85,0,6.40,6.40
677,RB Leipzig,,Fabio Carvalho,0,0,34,85,0,6.37,6.37
678,Real Sociedad,,Mohamed-Ali Cho,0,0,21,84,1,6.37,6.37
679,Sporting Braga,,Adrián Marín,0,0,8,80,0,6.35,6.35
680,Newcastle United,,Callum Wilson,0,0,18,81.82,1,6.35,6.35
681,Young Boys,,Saidy Janko,0,0,74,76.29,3,6.34,6.34
682,Young Boys,,Noah Persson,0,0,15,68.18,1,6.33,6.33
683,Royal Antwerp FC,,Owen Wijndal,0,0,140,84.34,0,6.32,6.32
684,Manchester United,,Lisandro Martínez,0,0,46,97.87,0,6.30,6.30
685,Atlético Madrid,,Reinildo Mandava,0,0,11,78.57,0,6.30,6.30
686,Galatasaray,,Kâzımcan Karataş,0,0,18,81.82,1,6.30,6.30
687,1. FC Union Berlin,,Aljoscha Kemlein,0,0,1,100,0,6.30,6.30
688,Celtic,,Mitchel Frame,0,0,2,66.67,0,6.30,6.30
689,Celtic,,David Turnbull,0,0,5,62.5,0,6.30,6.30
690,Feyenoord,,Bart Nieuwkoop,0,0,31,88.57,0,6.30,6.30
691,FC København,,William Clem,0,0,15,88.24,0,6.30,6.30
692,Sevilla,,Tanguy Nianzou,0,0,6,75,0,6.30,6.30
693,Royal Antwerp FC,,Gyrano Kerk,0,0,29,64.44,0,6.28,6.28
694,FC København,,Valdemar Lund,0,0,12,100,0,6.25,6.25
695,FC København,,Jordan Larsson,0,0,20,76.92,0,6.25,6.25
696,Young Boys,,Sandro Lauper,0,0,92,82.14,2,6.25,6.25
697,Barcelona,,Hector Fort,0,0,30,96.77,0,6.20,6.20
698,Newcastle United,,Lewis Hall,0,0,14,73.68,0,6.20,6.20
699,Newcastle United,,Martin Dúbravka,0,0,22,75.86,0,6.20,6.20
700,Manchester City,,Mahamadou Susoho,0,0,14,93.33,0,6.20,6.20
701,Inter,,Davy Klaassen,0,0,28,82.35,0,6.20,6.20
702,Napoli,,Alessandro Zanoli,0,0,3,100,0,6.20,6.20
703,Milan,,Pierre Kalulu,0,0,29,80.56,0,6.10,6.10
704,Feyenoord,,Marcos López,0,0,17,80.95,0,6.10,6.10
705,Benfica,,Florentino Luís,0,0,50,81.97,0,6.10,6.10
706,Royal Antwerp FC,,Jürgen Ekkelenkamp,0,0,50,84.75,2,6.10,6.10
