#,Time,Time,Nome,Gols,Grandes chances perdidas,Dribles certos,Finalizações,Conversão de gols %,Notas Sofascore,Nota Sofascore
359,Tottenham Hotspur,,Mousa Dembélé,0,0,8,1,0,6.88,6.88
360,Manchester City,,Jesús Navas,0,0,3,3,0,6.88,6.88
361,FC Bayern München,,Javi Martínez,0,2,3,6,0,6.87,6.87
362,FC Porto,,Óliver Torres,0,0,5,7,0,6.87,6.87
363,Basel,,Mohamed Elyounoussi,0,0,4,2,0,6.87,6.87
364,Celtic,,Emilio Izaguirre,0,0,0,0,0,6.87,6.87
365,Club Brugge KV,,Tomás Pina,0,0,3,1,0,6.86,6.86
366,Dynamo Kyiv,,Artur Rudko,0,0,0,0,0,6.86,6.86
367,Napoli,,Raúl Albiol,0,0,0,2,0,6.85,6.85
368,Celtic,,Scott Brown,0,0,4,1,0,6.85,6.85
369,Borussia Dortmund,,Marcel Schmelzer,0,1,2,5,0,6.84,6.84
370,Arsenal,,Shkodran Mustafi,0,0,4,6,0,6.84,6.84
371,FC Rostov,,Timofey Kalachev,0,0,1,1,0,6.84,6.84
372,Juventus,,Medhi Benatia,0,0,1,1,0,6.84,6.84
373,Napoli,,Amadou Diawara,0,0,3,0,0,6.83,6.83
374,Juventus,,Patrice Evra,0,0,2,4,0,6.83,6.83
375,PSV Eindhoven,,Joshua Brenet,0,0,3,1,0,6.83,6.83
376,Borussia M'gladbach,,Jannik Vestergaard,0,0,3,2,0,6.83,6.83
377,FC Porto,,Iker Casillas,0,0,0,0,0,6.83,6.83
378,Paris Saint-Germain,,Layvin Kurzawa,0,0,5,2,0,6.82,6.82
379,Borussia M'gladbach,,Yann Sommer,0,0,0,0,0,6.82,6.82
380,Basel,,Éder Balanta,0,0,4,3,0,6.82,6.82
381,Borussia M'gladbach,,Ibrahima Traoré,0,0,3,5,0,6.80,6.80
382,Manchester City,,Tosin Adarabioyo,0,0,0,0,0,6.80,6.80
383,FC Porto,,Willy Boly,0,0,0,0,0,6.80,6.80
384,Barcelona,,Jasper Cillessen,0,0,0,0,0,6.80,6.80
385,Beşiktaş,,Necip Uysal,0,0,0,0,0,6.80,6.80
386,Club Brugge KV,,Brandon Mechele,0,0,0,0,0,6.80,6.80
387,GNK Dinamo Zagreb,,Ángelo Henríquez,0,0,1,0,0,6.80,6.80
388,Bayer 04 Leverkusen,,Stefan Kießling,0,1,3,3,0,6.80,6.80
389,Leicester City,,Andy King,0,0,2,0,0,6.80,6.80
390,Bayer 04 Leverkusen,,Bernd Leno,0,0,0,0,0,6.80,6.80
391,Napoli,,Kalidou Koulibaly,0,0,3,3,0,6.80,6.80
392,FC Porto,,Alex Telles,0,0,3,4,0,6.79,6.79
393,FC København,,Youssef Toutouh,0,0,6,2,0,6.78,6.78
394,Club Brugge KV,,Hans Vanaken,0,0,3,2,0,6.78,6.78
395,Tottenham Hotspur,,Victor Wanyama,0,0,7,0,0,6.78,6.78
396,Club Brugge KV,,Ruud Vormer,0,0,1,4,0,6.78,6.78
397,Tottenham Hotspur,,Vincent Janssen,0,0,1,4,0,6.78,6.78
398,Club Brugge KV,,Claudemir,0,0,1,3,0,6.78,6.78
399,Leicester City,,Luis Hernández,0,0,1,0,0,6.78,6.78
400,CSKA Moscow,,Aleksei Berezutskiy,0,0,0,0,0,6.78,6.78
401,Beşiktaş,,Caner Erkin,0,0,6,0,0,6.77,6.77
402,Borussia M'gladbach,,Tony Jantschke,0,0,0,0,0,6.77,6.77
403,Club Brugge KV,,Ludovic Butelle,0,0,0,0,0,6.77,6.77
404,Juventus,,Sami Khedira,0,2,3,12,0,6.76,6.76
405,Arsenal,,David Ospina,0,0,0,0,0,6.76,6.76
406,Bayer 04 Leverkusen,,Wendell,0,1,0,4,0,6.76,6.76
407,Beşiktaş,,Fabri,0,0,0,0,0,6.76,6.76
408,Benfica,,Pizzi,0,0,6,4,0,6.75,6.75
409,FC Bayern München,,Kingsley Coman,0,0,2,0,0,6.75,6.75
410,Bayer 04 Leverkusen,,Leon Bailey,0,0,2,3,0,6.75,6.75
411,Arsenal,,Gabriel Paulista,0,0,0,0,0,6.75,6.75
412,CSKA Moscow,,Fedor Chalov,0,0,1,7,0,6.75,6.75
413,Leicester City,,Yohan Benalouane,0,0,0,0,0,6.75,6.75
414,Juventus,,Kwadwo Asamoah,0,0,0,1,0,6.75,6.75
415,Ludogorets,,Igor Plastun,0,0,0,0,0,6.75,6.75
416,PSV Eindhoven,,Andrés Guardado,0,1,2,1,0,6.75,6.75
417,Ludogorets,,Anicet Abel,0,0,6,3,0,6.75,6.75
418,FC Rostov,,Vladimir Granat,0,0,0,0,0,6.75,6.75
419,Benfica,,Victor Lindelöf,0,0,3,1,0,6.75,6.75
420,Borussia Dortmund,,Matthias Ginter,0,0,0,2,0,6.74,6.74
421,Olympique Lyonnais,,Rachid Ghezzal,0,0,6,6,0,6.74,6.74
422,Sevilla,,Franco Vázquez,0,0,7,5,0,6.74,6.74
423,FC Porto,,Maxi Pereira,0,0,2,2,0,6.74,6.74
424,Borussia M'gladbach,,Christoph Kramer,0,0,2,2,0,6.74,6.74
425,Celtic,,Craig Gordon,0,0,0,0,0,6.74,6.74
426,GNK Dinamo Zagreb,,Leonardo Sigali,0,0,0,0,0,6.74,6.74
427,FC Bayern München,,Renato Sanches,0,0,9,4,0,6.74,6.74
428,Barcelona,,André Gomes,0,2,9,6,0,6.74,6.74
429,Beşiktaş,,Duško Tošić,0,0,2,0,0,6.73,6.73
430,Sporting,,Joel Campbell,0,0,3,2,0,6.73,6.73
431,Benfica,,Eliseu,0,0,3,1,0,6.73,6.73
432,Sporting,,Gelson Martins,0,2,16,8,0,6.73,6.73
433,Sevilla,,Vicente Iborra,0,0,1,4,0,6.73,6.73
434,Basel,,Davide Callà,0,0,3,1,0,6.73,6.73
435,Sporting,,Rúben Semedo,0,0,1,1,0,6.73,6.73
436,Basel,,Marek Suchý,0,0,4,4,0,6.73,6.73
437,Real Madrid,,Keylor Navas,0,0,0,0,0,6.73,6.73
438,Napoli,,Elseid Hysaj,0,0,3,3,0,6.73,6.73
439,Barcelona,,Lucas Digne,0,0,2,1,0,6.73,6.73
440,PSV Eindhoven,,Jetro Willems,0,0,4,1,0,6.72,6.72
441,Atlético Madrid,,Thomas Partey,0,0,10,1,0,6.72,6.72
442,Basel,,Tomáš Vaclík,0,0,0,0,0,6.72,6.72
443,FC København,,Rasmus Falk Jensen,0,0,6,1,0,6.72,6.72
444,Ludogorets,,Cosmin Moți,0,1,1,2,0,6.72,6.72
445,CSKA Moscow,,Igor Akinfeev,0,0,0,0,0,6.72,6.72
446,CSKA Moscow,,Aleksey Ionov,0,0,2,1,0,6.70,6.70
447,AS Monaco,,Abdou Diallo,0,0,3,1,0,6.70,6.70
448,Legia Warszawa,,Mateusz Wieteska,0,0,0,0,0,6.70,6.70
449,Basel,,Omar Gaber,0,0,0,0,0,6.70,6.70
450,Celtic,,Liam Henderson,0,0,0,1,0,6.70,6.70
451,Bayer 04 Leverkusen,,Danny da Costa,0,0,1,0,0,6.70,6.70
452,GNK Dinamo Zagreb,,Armin Hodžić,0,0,1,1,0,6.70,6.70
453,Club Brugge KV,,Björn Engels,0,0,0,0,0,6.70,6.70
454,Leicester City,,Ron-Robert Zieler,0,0,0,0,0,6.70,6.70
455,Sporting,,Luc Castaignos,0,0,1,0,0,6.70,6.70
456,Beşiktaş,,Atınç Nukan,0,0,0,0,0,6.70,6.70
457,Legia Warszawa,,Kasper Hämäläinen,0,0,0,0,0,6.70,6.70
458,FC Porto,,Evandro,0,0,0,0,0,6.70,6.70
459,FC København,,Danny Amankwaa,0,0,0,0,0,6.70,6.70
460,Ludogorets,,Vitinha,0,0,0,0,0,6.70,6.70
461,Napoli,,Nikola Maksimović,0,0,1,0,0,6.70,6.70
462,Sporting,,Paulo Oliveira,0,0,0,0,0,6.70,6.70
463,Club Brugge KV,,Laurens De Bock,0,0,2,0,0,6.70,6.70
464,Leicester City,,Leonardo Ulloa,0,0,3,6,0,6.70,6.70
465,Beşiktaş,,Tolgay Arslan,0,0,9,2,0,6.70,6.70
466,Ludogorets,,Vladislav Stoyanov,0,0,0,0,0,6.70,6.70
467,Borussia M'gladbach,,Tobias Strobl,0,1,3,4,0,6.70,6.70
468,FC Porto,,Héctor Herrera,0,0,4,6,0,6.70,6.70
469,FC Rostov,,Aleksandr Gațcan,0,0,4,1,0,6.70,6.70
470,Borussia Dortmund,,Roman Bürki,0,0,0,0,0,6.70,6.70
471,Manchester City,,Bacary Sagna,0,0,0,0,0,6.70,6.70
472,Napoli,,Allan,0,0,6,2,0,6.69,6.69
473,Napoli,,Piotr Zieliński,0,0,2,4,0,6.69,6.69
474,Ludogorets,,Svetoslav Dyakov,0,0,5,0,0,6.68,6.68
475,Ludogorets,,Marcelinho,0,1,3,6,0,6.68,6.68
476,Atlético Madrid,,Nicolás Gaitán,0,0,4,1,0,6.68,6.68
477,AS Monaco,,Almamy Touré,0,0,0,2,0,6.68,6.68
478,Bayer 04 Leverkusen,,Tin Jedvaj,0,0,1,2,0,6.68,6.68
479,Borussia M'gladbach,,Andreas Christensen,0,0,1,0,0,6.68,6.68
480,Napoli,,Jorginho,0,0,0,1,0,6.68,6.68
481,Atlético Madrid,,Lucas Hernández,0,0,2,0,0,6.68,6.68
482,FC Rostov,,Fedor Kudryashov,0,0,0,1,0,6.68,6.68
483,AS Monaco,,Nabil Dirar,0,0,13,0,0,6.68,6.68
484,Juventus,,Mario Lemina,0,0,6,6,0,6.67,6.67
485,Borussia Dortmund,,Emre Mor,0,0,4,2,0,6.67,6.67
486,FC Porto,,André André,0,0,2,5,0,6.67,6.67
487,Dynamo Kyiv,,Evgeny Makarenko,0,0,4,1,0,6.67,6.67
488,CSKA Moscow,,Aleksandr Golovin,0,2,8,5,0,6.67,6.67
489,Manchester City,,Pablo Zabaleta,0,0,0,2,0,6.67,6.67
490,Borussia Dortmund,,Łukasz Piszczek,0,0,3,7,0,6.67,6.67
491,FC København,,Benjamin Verbič,0,1,5,7,0,6.66,6.66
492,Beşiktaş,,Gökhan Inler,0,0,1,3,0,6.66,6.66
493,PSV Eindhoven,,Gastón Pereiro,0,1,3,8,0,6.66,6.66
494,Celtic,,Callum McGregor,0,1,5,3,0,6.65,6.65
495,Ludogorets,,Jody Lukoki,0,0,3,1,0,6.65,6.65
496,Dynamo Kyiv,,Nikita Korzun,0,0,0,0,0,6.65,6.65
497,GNK Dinamo Zagreb,,El Arbi Hillel Soudani,0,1,4,7,0,6.64,6.64
498,Sporting,,Marvin Zeegelaar,0,0,4,0,0,6.64,6.64
499,Barcelona,,Paco Alcácer,0,0,0,2,0,6.63,6.63
500,FC Porto,,Rúben Neves,0,0,2,1,0,6.63,6.63
501,PSV Eindhoven,,Siem de Jong,0,0,2,4,0,6.63,6.63
502,Beşiktaş,,Atiba Hutchinson,0,1,6,3,0,6.63,6.63
503,Sevilla,,Matías Kranevitter,0,0,0,1,0,6.63,6.63
504,Paris Saint-Germain,,Maxwell,0,0,0,0,0,6.63,6.63
505,Manchester City,,Willy Caballero,0,0,0,0,0,6.62,6.62
506,Celtic,,James Forrest,0,0,5,0,0,6.62,6.62
507,GNK Dinamo Zagreb,,Mario Šitum,0,1,3,4,0,6.62,6.62
508,AS Monaco,,Danijel Subašić,0,0,1,0,0,6.62,6.62
509,Real Madrid,,Danilo,0,0,3,0,0,6.60,6.60
510,Paris Saint-Germain,,Christopher Nkunku,0,0,0,0,0,6.60,6.60
511,Leicester City,,Nampalys Mendy,0,0,0,0,0,6.60,6.60
512,Barcelona,,Denis Suárez,0,0,2,0,0,6.60,6.60
513,FC Porto,,Rui Pedro,0,0,0,0,0,6.60,6.60
514,FC Porto,,Laurent Depoitre,0,0,0,1,0,6.60,6.60
515,PSV Eindhoven,,Ramon Pascal Lundqvist,0,0,0,0,0,6.60,6.60
516,Sevilla,,Timothée Kolodziejczak,0,0,0,0,0,6.60,6.60
517,Sevilla,,Hiroshi Kiyotake,0,0,0,0,0,6.60,6.60
518,Dynamo Kyiv,,Mykyta Burda,0,0,0,0,0,6.60,6.60
519,Leicester City,,Ben Chilwell,0,0,1,4,0,6.60,6.60
520,Borussia Dortmund,,Roman Weidenfeller,0,0,0,0,0,6.60,6.60
521,Benfica,,Guillermo Celis,0,0,0,0,0,6.60,6.60
522,Sevilla,,Daniel Carriço,0,0,0,0,0,6.60,6.60
523,Beşiktaş,,Olcay Şahan,0,0,0,1,0,6.60,6.60
524,CSKA Moscow,,Astemir Gordyushenko,0,0,1,0,0,6.60,6.60
525,Dynamo Kyiv,,Oleksandr Hladkyi,0,0,0,0,0,6.60,6.60
526,Borussia Dortmund,,Sebastian Rode,0,0,0,0,0,6.60,6.60
527,PSV Eindhoven,,Bart Ramselaar,0,0,4,4,0,6.60,6.60
528,GNK Dinamo Zagreb,,Jonas,0,0,2,1,0,6.60,6.60
529,Basel,,Birkir Bjarnason,0,0,2,6,0,6.60,6.60
530,Borussia M'gladbach,,Julian Korb,0,0,0,1,0,6.60,6.60
531,Sporting,,Rui Patrício,0,0,0,0,0,6.58,6.58
532,Club Brugge KV,,Ricardo van Rhijn,0,0,2,6,0,6.58,6.58
533,Legia Warszawa,,Michał Kopczyński,0,0,2,0,0,6.58,6.58
534,Barcelona,,Ivan Rakitić,0,0,4,8,0,6.58,6.58
535,Dynamo Kyiv,,Vitorino Antunes,0,0,1,1,0,6.58,6.58
536,Leicester City,,Demarai Gray,0,1,4,7,0,6.58,6.58
537,Leicester City,,Jeffrey Schlupp,0,0,6,4,0,6.57,6.57
538,Celtic,,Leigh Griffiths,0,0,1,1,0,6.57,6.57
539,Celtic,,Mikael Lustig,0,0,2,4,0,6.57,6.57
540,Bayer 04 Leverkusen,,Aleksandar Dragović,0,1,0,1,0,6.57,6.57
541,PSV Eindhoven,,Steven Bergwijn,0,0,7,7,0,6.57,6.57
542,Barcelona,,Rafinha Alcântara,0,0,3,3,0,6.57,6.57
543,Basel,,Marc Janko,0,1,0,5,0,6.56,6.56
544,Club Brugge KV,,Wesley Moraes,0,0,1,8,0,6.56,6.56
545,Arsenal,,Mohamed Elneny,0,0,0,0,0,6.55,6.55
546,Bayer 04 Leverkusen,,Joel Pohjanpalo,0,0,0,1,0,6.55,6.55
547,AS Monaco,,Andrea Raggi,0,1,0,2,0,6.55,6.55
548,Basel,,Taulant Xhaka,0,0,4,1,0,6.55,6.55
549,Benfica,,André Horta,0,0,1,3,0,6.55,6.55
550,Olympique Lyonnais,,Aldo Kalulu,0,0,0,0,0,6.55,6.55
551,Legia Warszawa,,Valeri Qazaishvili,0,0,2,2,0,6.55,6.55
552,GNK Dinamo Zagreb,,Domagoj Antolić,0,0,0,0,0,6.55,6.55
553,Basel,,Alexander Fransson,0,0,0,0,0,6.55,6.55
554,Basel,,Andraž Šporar,0,0,1,2,0,6.55,6.55
555,Legia Warszawa,,Adam Hloušek,0,0,2,1,0,6.55,6.55
556,Atlético Madrid,,Ángel Correa,0,3,12,11,0,6.54,6.54
557,GNK Dinamo Zagreb,,Domagoj Pavičić,0,0,5,1,0,6.54,6.54
558,Borussia M'gladbach,,Fabian Johnson,0,0,2,3,0,6.54,6.54
559,Sporting,,Ezequiel Schelotto,0,0,4,1,0,6.53,6.53
560,Paris Saint-Germain,,Alphonse Aréola,0,0,0,0,0,6.53,6.53
561,Borussia Dortmund,,Erik Durm,0,0,1,1,0,6.53,6.53
562,Club Brugge KV,,Timmy Simons,0,0,0,1,0,6.53,6.53
563,Club Brugge KV,,Stefano Denswil,0,0,0,3,0,6.52,6.52
564,Arsenal,,Héctor Bellerín,0,0,6,6,0,6.52,6.52
565,Manchester City,,Gaël Clichy,0,0,4,0,0,6.52,6.52
566,GNK Dinamo Zagreb,,Borna Sosa,0,0,0,1,0,6.50,6.50
567,Leicester City,,Harvey Barnes,0,0,0,0,0,6.50,6.50
568,Real Madrid,,Mariano Díaz,0,0,1,0,0,6.50,6.50
569,AS Monaco,,Adama Traoré,0,0,0,2,0,6.50,6.50
570,GNK Dinamo Zagreb,,Dino Perić,0,0,0,0,0,6.50,6.50
571,Napoli,,Vlad Chiricheş,0,0,0,1,0,6.50,6.50
572,Benfica,,Jonas,0,0,1,0,0,6.50,6.50
573,Club Brugge KV,,Lior Refaelov,0,0,0,1,0,6.50,6.50
574,Barcelona,,Marc Cardona,0,0,0,0,0,6.50,6.50
575,Benfica,,José Gomes,0,0,0,0,0,6.50,6.50
576,Benfica,,Filipe Augusto,0,0,1,0,0,6.50,6.50
577,FC Porto,,Adrián López,0,0,0,2,0,6.50,6.50
578,Dynamo Kyiv,,Artem Gromov,0,0,1,0,0,6.50,6.50
579,Dynamo Kyiv,,Oleh Husiev,0,0,0,0,0,6.50,6.50
580,FC Rostov,,Maksim Grigoriev,0,0,0,0,0,6.50,6.50
581,Paris Saint-Germain,,Kevin Trapp,0,0,0,0,0,6.50,6.50
582,Napoli,,Marko Rog,0,0,0,2,0,6.50,6.50
583,Ludogorets,,Cicinho,0,0,2,0,0,6.50,6.50
584,Ludogorets,,Campanharo,0,0,0,0,0,6.50,6.50
585,FC København,,Kasper Kusk,0,0,0,0,0,6.50,6.50
586,Legia Warszawa,,Mihail Aleksandrov,0,0,0,0,0,6.50,6.50
587,Paris Saint-Germain,,Hatem Ben Arfa,0,0,11,2,0,6.50,6.50
588,Sporting,,André Balada,0,1,0,2,0,6.50,6.50
589,Club Brugge KV,,Boli Bolingoli,0,0,2,1,0,6.50,6.50
590,PSV Eindhoven,,Oleksandr Zinchenko,0,0,3,1,0,6.50,6.50
591,GNK Dinamo Zagreb,,Ante Ćorić,0,0,1,2,0,6.50,6.50
592,Basel,,Adama Traoré,0,0,2,2,0,6.50,6.50
593,CSKA Moscow,,Georgi Schennikov,0,0,4,0,0,6.50,6.50
594,Legia Warszawa,,Tomasz Jodłowiec,0,0,2,4,0,6.48,6.48
595,Benfica,,André Almeida,0,0,1,1,0,6.48,6.48
596,FC København,,Andrija Pavlović,0,0,2,4,0,6.48,6.48
597,CSKA Moscow,,Zoran Tošić,0,0,4,8,0,6.48,6.48
598,Manchester City,,Claudio Bravo,0,0,0,0,0,6.48,6.48
599,Club Brugge KV,,Anthony Limbombe,0,0,3,5,0,6.48,6.48
600,GNK Dinamo Zagreb,,Ivan Fiolić,0,0,1,2,0,6.48,6.48
601,GNK Dinamo Zagreb,,Paulo Machado,0,0,1,2,0,6.48,6.48
602,GNK Dinamo Zagreb,,Bojan Knežević,0,0,0,1,0,6.47,6.47
603,Borussia M'gladbach,,Patrick Herrmann,0,0,0,0,0,6.45,6.45
604,Leicester City,,Ahmed Musa,0,0,3,3,0,6.45,6.45
605,FC Porto,,Tiquinho Soares,0,1,2,3,0,6.45,6.45
606,Borussia M'gladbach,,Jonas Hofmann,0,0,1,1,0,6.45,6.45
607,Napoli,,Emanuele Giaccherini,0,0,0,0,0,6.45,6.45
608,Legia Warszawa,,Steeven Langil,0,0,0,2,0,6.45,6.45
609,Celtic,,Stuart Armstrong,0,0,5,3,0,6.44,6.44
610,Paris Saint-Germain,,Grzegorz Krychowiak,0,0,0,0,0,6.44,6.44
611,Juventus,,Tomás Rincón,0,0,0,0,0,6.43,6.43
612,Tottenham Hotspur,,Georges-Kévin N'Koudou,0,0,5,2,0,6.43,6.43
613,Celtic,,Kolo Touré,0,0,2,1,0,6.43,6.43
614,Paris Saint-Germain,,Jesé Rodríguez,0,1,0,3,0,6.43,6.43
615,GNK Dinamo Zagreb,,Junior Fernandes,0,0,4,7,0,6.43,6.43
616,Benfica,,André Carrillo,0,0,4,0,0,6.43,6.43
617,Sporting,,João Pereira,0,0,3,0,0,6.43,6.43
618,FC København,,Ján Greguš,0,0,0,1,0,6.43,6.43
619,Juventus,,Stefano Sturaro,0,0,0,0,0,6.43,6.43
620,CSKA Moscow,,Carlos Strandberg,0,1,0,2,0,6.43,6.43
621,Sporting,,Lazar Marković,0,0,5,2,0,6.42,6.42
622,Sporting,,Ricardo Esgaio,0,0,0,0,0,6.40,6.40
623,Barcelona,,Marlon,0,0,0,0,0,6.40,6.40
624,Juventus,,Stephan Lichtsteiner,0,0,1,0,0,6.40,6.40
625,Atlético Madrid,,Miguel Ángel Moyà,0,0,0,0,0,6.40,6.40
626,Celtic,,Eoghan O'Connell,0,0,0,0,0,6.40,6.40
627,AS Monaco,,Morgan De Sanctis,0,0,0,0,0,6.40,6.40
628,AS Monaco,,Gabriel Boschilia,0,0,5,4,0,6.40,6.40
629,Beşiktaş,,Gökhan Gönül,0,0,1,0,0,6.40,6.40
630,Sporting,,Elias,0,0,0,1,0,6.40,6.40
631,Beşiktaş,,Kerim Frei,0,0,0,0,0,6.40,6.40
632,Tottenham Hotspur,,Moussa Sissoko,0,0,7,1,0,6.40,6.40
633,Benfica,,Andreas Samaris,0,0,1,0,0,6.40,6.40
634,Beşiktaş,,Oğuzhan Özyakup,0,0,2,3,0,6.40,6.40
635,FC Rostov,,Aleksandr Erokhin,0,1,0,2,0,6.40,6.40
636,GNK Dinamo Zagreb,,Amer Gojak,0,0,4,3,0,6.40,6.40
637,FC Rostov,,Andrei Prepeliță,0,0,0,0,0,6.40,6.40
638,Basel,,Michael Lang,0,1,3,4,0,6.38,6.38
639,Club Brugge KV,,Felipe Gedoz,0,0,0,0,0,6.38,6.38
640,Ludogorets,,Yordan Minev,0,0,1,1,0,6.38,6.38
641,Benfica,,Rafa Silva,0,0,0,4,0,6.37,6.37
642,Celtic,,Tom Rogić,0,0,13,7,0,6.36,6.36
643,GNK Dinamo Zagreb,,Adrian Šemper,0,0,0,0,0,6.35,6.35
644,Club Brugge KV,,Abdoulay Diaby,0,0,0,0,0,6.35,6.35
645,Barcelona,,Jérémy Mathieu,0,0,0,0,0,6.35,6.35
646,Legia Warszawa,,Jakub Czerwiński,0,0,0,2,0,6.35,6.35
647,Celtic,,Scott Sinclair,0,0,10,6,0,6.34,6.34
648,Basel,,Serey Dié,0,0,5,4,0,6.33,6.33
649,CSKA Moscow,,Georgi Milanov,0,0,2,2,0,6.32,6.32
650,Napoli,,Pepe Reina,0,0,1,0,0,6.31,6.31
651,PSV Eindhoven,,Jorrit Hendrix,0,0,1,1,0,6.30,6.30
652,GNK Dinamo Zagreb,,Alexandru Mățel,0,0,0,0,0,6.30,6.30
653,Beşiktaş,,Andreas Beck,0,0,1,1,0,6.30,6.30
654,Juventus,,Moise Kean,0,0,0,0,0,6.30,6.30
655,Benfica,,Andrija Živković,0,0,0,0,0,6.30,6.30
656,Borussia Dortmund,,Sven Bender,0,0,0,0,0,6.30,6.30
657,Leicester City,,Marcin Wasilewski,0,0,0,0,0,6.30,6.30
658,Napoli,,Christian Maggio,0,0,0,0,0,6.30,6.30
659,Dynamo Kyiv,,Oleksandr Shovkovskyi,0,0,0,0,0,6.30,6.30
660,Paris Saint-Germain,,Javier Pastore,0,0,0,0,0,6.30,6.30
661,Borussia M'gladbach,,Nico Schulz,0,1,1,1,0,6.30,6.30
662,Tottenham Hotspur,,Joshua Onomah,0,0,0,0,0,6.30,6.30
663,CSKA Moscow,,Kirill Nababkin,0,0,0,1,0,6.30,6.30
664,FC Rostov,,Denis Terentjev,0,0,2,1,0,6.28,6.28
665,Legia Warszawa,,Bartosz Bereszyński,0,0,8,0,0,6.27,6.27
666,Celtic,,Cristian Gamboa,0,0,0,2,0,6.25,6.25
667,Arsenal,,Carl Jenkinson,0,0,1,0,0,6.25,6.25
668,Dynamo Kyiv,,Pavlo Orikhovskyi,0,0,0,0,0,6.25,6.25
669,Manchester City,,Pablo Maffeo,0,0,0,0,0,6.20,6.20
670,PSV Eindhoven,,Jordy de Wijs,0,0,0,0,0,6.20,6.20
671,Bayer 04 Leverkusen,,Kai Havertz,0,0,0,0,0,6.20,6.20
672,Legia Warszawa,,Jakub Rzeźniczak,0,0,0,0,0,6.20,6.20
673,GNK Dinamo Zagreb,,Josip Pivarić,0,0,1,0,0,6.14,6.14
674,Celtic,,Kieran Tierney,0,0,1,0,0,6.13,6.13
675,FC Rostov,,Moussa Doumbia,0,0,1,0,0,6.13,6.13
676,FC Bayern München,,Sven Ulreich,0,0,0,0,0,6.10,6.10
677,GNK Dinamo Zagreb,,Nikola Moro,0,0,0,0,0,6.00,6.00
678,Dynamo Kyiv,,Valeriy Fedorchuk,0,0,0,0,0,6.00,6.00
679,GNK Dinamo Zagreb,,Petar Stojanović,0,0,2,0,0,5.90,5.90
680,Ludogorets,,Milan Borjan,0,0,0,0,0,5.80,5.80
681,Olympique Lyonnais,,Jordy Gaspar,0,0,0,0,0,5.70,5.70
682,Legia Warszawa,,Maciej Dąbrowski,0,0,0,0,0,5.70,5.70
683,Leicester City,,Ben Hamer,0,0,0,0,0,5.60,5.60
684,Real Madrid,,Fábio Coentrão,0,0,0,0,0,5.50,5.50
685,Benfica,,Júlio César,0,0,1,0,0,5.20,5.20
686,Celtic,,Dorus De Vries,0,0,0,0,0,5.20,5.20
687,Legia Warszawa,,Radosław Cierzniak,0,0,0,0,0,4.50,4.50
688,Paris Saint-Germain,,Jonathan Ikoné,0,0,0,0,0,0,
689,Paris Saint-Germain,,Jean-Kévin Augustin,0,0,0,0,0,0,
690,Borussia Dortmund,,Dženis Burnić,0,0,0,0,0,0,
691,Ludogorets,,Lucas Sasha,0,0,0,0,0,0,
692,Sporting,,Radosav Petrović,0,0,0,0,0,0,
693,FC København,,Aboubakar Keita,0,0,0,0,0,0,
694,FC Porto,,Silvestre Varela,0,0,0,0,0,0,
695,FC København,,Mikael Antonsson,0,0,0,0,0,0,
696,FC København,,Tom Høgli,0,0,0,0,0,0,
697,FC Rostov,,Aleksandr Bukharov,0,0,1,0,0,0,
698,FC Rostov,,Saeid Ezatolahi,0,0,2,1,0,0,
