#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
390,AFC Ajax,,Arkadiusz Milik,4,2,1,0,6.84,6.84
391,CSKA Moscow,,Roman Eremenko,4,7,2,0,6.83,6.83
392,Roma,,Alessandro Florenzi,4,10,10,0,6.82,6.82
393,CSKA Moscow,,Aleksei Berezutskiy,4,2,15,0,6.80,6.80
394,FC Schalke 04,,Joël Matip,4,6,17,0,6.80,6.80
395,Arsenal,,Joel Campbell,4,0,1,0,6.80,6.80
396,AS Monaco,,Elderson Echiéjilé,4,7,13,0,6.80,6.80
397,CSKA Moscow,,Dmitri Efremov,4,5,1,0,6.80,6.80
398,Malmö FF,,Magnus Eriksson,4,11,3,0,6.78,6.78
399,Borussia Dortmund,,Oliver Kirch,4,2,2,0,6.73,6.73
400,Benfica,,Derley,4,1,1,0,6.66,6.66
401,FC Schalke 04,,Max Meyer,4,3,1,0,6.65,6.65
402,Liverpool,,Emre Can,4,0,2,0,6.60,6.60
403,Paris Saint-Germain,,Yohan Cabaye,4,6,2,0,6.60,6.60
404,APOEL Nicosia,,Cillian Sheridan,4,5,5,0,6.52,6.52
405,Zenit St. Petersburg,,Hulk,4,2,2,0,6.50,6.50
406,AFC Ajax,,Niki Zimling,4,5,2,1,6.50,6.50
407,Bayer 04 Leverkusen,,Stefan Reinartz,4,2,1,0,6.47,6.47
408,Galatasaray,,Selçuk İnan,4,6,5,0,6.45,6.45
409,AS Monaco,,Anthony Martial,4,1,4,0,6.44,6.44
410,BATE Borisov,,Andriy Yakovlev,4,1,0,0,6.37,6.37
411,Benfica,,Lisandro López,3,12,25,0,7.55,7.55
412,Chelsea,,John Terry,3,5,23,0,7.34,7.34
413,Roma,,Davide Astori,3,7,12,0,7.30,7.30
414,Manchester City,,Sergio Agüero,3,1,1,0,7.20,7.20
415,Arsenal,,Mathieu Debuchy,3,6,5,0,7.20,7.20
416,Benfica,,César Martins,3,2,12,0,7.20,7.20
417,FC Schalke 04,,Klaas-Jan Huntelaar,3,1,0,0,7.15,7.15
418,Real Madrid,,Gareth Bale,3,7,8,0,7.13,7.13
419,Chelsea,,Kurt Zouma,3,3,11,0,7.13,7.13
420,Roma,,Daniele De Rossi,3,8,4,0,7.10,7.10
421,Roma,,Gervinho,3,2,1,0,7.07,7.07
422,Arsenal,,Danny Welbeck,3,4,6,0,7.05,7.05
423,FC Schalke 04,,Tranquillo Barnetta,3,1,1,0,7.05,7.05
424,Borussia Dortmund,,Shinji Kagawa,3,3,0,0,7.02,7.02
425,Arsenal,,Ainsley Maitland-Niles,3,1,1,0,7.00,7.00
426,Olympiacos FC,,Alejandro Domínguez,3,0,0,0,6.95,6.95
427,Juventus,,Fernando Llorente,3,2,3,0,6.89,6.89
428,Benfica,,Anderson Talisca,3,4,2,0,6.88,6.88
429,Galatasaray,,Emre Çolak,3,1,0,0,6.85,6.85
430,Manchester City,,Frank Lampard,3,4,0,0,6.85,6.85
431,Roma,,Juan Iturbe,3,2,2,0,6.83,6.83
432,Barcelona,,Rafinha Alcântara,3,2,1,0,6.80,6.80
433,Manchester City,,Edin Džeko,3,0,4,0,6.78,6.78
434,Sporting,,André Martins,3,1,0,0,6.77,6.77
435,Liverpool,,Martin Škrtel,3,13,33,1,6.76,6.76
436,Real Madrid,,Javier Hernández,3,0,1,0,6.76,6.76
437,RSC Anderlecht,,Aleksandar Mitrović,3,1,3,0,6.74,6.74
438,Sporting,,Carlos Mané,3,2,1,0,6.73,6.73
439,APOEL Nicosia,,Gustavo Manduca,3,1,2,0,6.72,6.72
440,Barcelona,,Pedro,3,4,2,0,6.71,6.71
441,Athletic Club,,Guillermo,3,0,2,0,6.70,6.70
442,Borussia Dortmund,,Kevin Kampl,3,1,1,0,6.70,6.70
443,Borussia Dortmund,,Jakub Błaszczykowski,3,0,0,1,6.70,6.70
444,Bayer 04 Leverkusen,,Sebastian Boenisch,3,11,9,0,6.67,6.67
445,NK Maribor,,Dare Vršič,3,5,4,0,6.66,6.66
446,Chelsea,,Diego Costa,3,4,6,0,6.63,6.63
447,Zenit St. Petersburg,,Salomón Rondón,3,2,6,0,6.60,6.60
448,Sporting,,Diego Capel,3,1,0,0,6.60,6.60
449,FC Schalke 04,,Jan Kirchhoff,3,9,6,0,6.60,6.60
450,Zenit St. Petersburg,,Aleksandr Ryazantsev,3,0,2,0,6.53,6.53
451,Chelsea,,Mohamed Salah,3,0,0,0,6.50,6.50
452,CSKA Moscow,,Zoran Tošić,3,2,0,0,6.50,6.50
453,Athletic Club,,Xabier Etxeita,3,4,5,0,6.45,6.45
454,Ludogorets,,Roman Bezjak,3,2,0,0,6.40,6.40
455,Bayer 04 Leverkusen,,Julian Brandt,3,3,2,0,6.40,6.40
456,Chelsea,,Eden Hazard,2,8,1,0,7.90,7.90
457,Real Madrid,,Cristiano Ronaldo,2,2,11,0,7.60,7.60
458,Chelsea,,Nathan Aké,2,2,0,0,7.40,7.40
459,Chelsea,,Gary Cahill,2,5,29,0,7.23,7.23
460,Benfica,,Loris Benito,2,0,3,0,7.20,7.20
461,Benfica,,Pizzi,2,0,1,0,7.10,7.10
462,Juventus,,Simone Padoin,2,1,4,0,7.05,7.05
463,Bayer 04 Leverkusen,,Kyriakos Papadopoulos,2,3,17,0,7.03,7.03
464,Sporting,,Islam Slimani,2,2,2,0,7.02,7.02
465,CSKA Moscow,,Seydou Doumbia,2,2,0,0,7.00,7.00
466,Olympiacos FC,,Ibrahim Afellay,2,3,3,0,6.93,6.93
467,Shakhtar Donetsk,,Bernard,2,1,0,0,6.90,6.90
468,RSC Anderlecht,,Andy Kawaya,2,2,0,0,6.90,6.90
469,CSKA Moscow,,Igor Akinfeev,2,0,4,1,6.82,6.82
470,AS Monaco,,Almamy Touré,2,1,2,0,6.80,6.80
471,FC Schalke 04,,Christian Clemens,2,0,0,0,6.80,6.80
472,Ludogorets,,Aleksandar Dragomirov Aleksandrov,2,9,12,0,6.80,6.80
473,AFC Ajax,,Nicolai Boilesen,2,10,10,1,6.80,6.80
474,Sporting,,Fredy Montero,2,0,1,0,6.80,6.80
475,Galatasaray,,Burak Yılmaz,2,1,6,0,6.78,6.78
476,Barcelona,,Adriano,2,5,2,0,6.75,6.75
477,Ludogorets,,Wanderson,2,0,1,0,6.73,6.73
478,Manchester City,,Yaya Touré,2,4,2,0,6.70,6.70
479,FC Porto,,Adrián López,2,1,0,0,6.70,6.70
480,Real Madrid,,Lucas Silva,2,1,1,0,6.70,6.70
481,Benfica,,Ola John,2,1,0,0,6.70,6.70
482,NK Maribor,,Welle N'Diaye,2,0,2,0,6.70,6.70
483,Barcelona,,Munir El Haddadi,2,0,1,0,6.70,6.70
484,BATE Borisov,,Ilya Aleksievich,2,0,4,0,6.67,6.67
485,NK Maribor,,Luka Zahović,2,0,0,0,6.65,6.65
486,Galatasaray,,Goran Pandev,2,0,0,0,6.63,6.63
487,APOEL Nicosia,,Nicholas Ioannou,2,2,8,0,6.60,6.60
488,NK Maribor,,Jean Philippe Mendy,2,1,0,0,6.56,6.56
489,RSC Anderlecht,,Cyriac,2,1,0,0,6.53,6.53
490,APOEL Nicosia,,Tomás De Vincenti,2,4,1,0,6.52,6.52
491,Galatasaray,,Umut Bulut,2,2,0,0,6.52,6.52
492,AFC Ajax,,Anwar El Ghazi,2,0,1,0,6.50,6.50
493,FC Bayern München,,Gianluca Gaudino,2,1,1,0,6.50,6.50
494,Shakhtar Donetsk,,Márcio Azevedo,2,4,8,0,6.50,6.50
495,Basel,,Ahmed Hamoudi,2,1,0,0,6.50,6.50
496,Shakhtar Donetsk,,Marlos Romero,2,3,0,0,6.50,6.50
497,Zenit St. Petersburg,,Igor Smolnikov,2,0,3,0,6.47,6.47
498,Benfica,,Bebé,2,1,3,0,6.40,6.40
499,NK Maribor,,Ales Mejac,2,10,3,1,6.27,6.27
500,APOEL Nicosia,,Tasos Papazoglou,2,0,9,0,6.20,6.20
501,FC Porto,,Diego Reyes,2,0,2,0,6.10,6.10
502,Basel,,Walter Samuel,2,8,6,0,6.10,6.10
503,Shakhtar Donetsk,,Serhiy Kryvtsov,2,2,7,0,6.00,6.00
504,BATE Borisov,,Dmitry Likhtarovich,2,1,0,0,5.90,5.90
505,Sporting,,Ricardo Esgaio,2,0,4,1,5.70,5.70
506,Zenit St. Petersburg,,Andrey Arshavin,2,0,0,0,0,
507,Roma,,Francesco Totti,1,3,0,0,7.42,7.42
508,Borussia Dortmund,,Adrián Ramos,1,0,1,0,7.33,7.33
509,Liverpool,,Kolo Touré,1,2,16,0,7.30,7.30
510,Manchester City,,Joe Hart,1,0,2,0,7.26,7.26
511,Sporting,,Oriol Rosell,1,0,0,0,7.20,7.20
512,Borussia Dortmund,,Ciro Immobile,1,0,8,0,7.18,7.18
513,FC Porto,,Vincent Aboubakar,1,0,1,0,7.18,7.18
514,Barcelona,,Sandro Ramírez,1,0,0,0,7.15,7.15
515,Arsenal,,Lukas Podolski,1,0,0,0,7.14,7.14
516,Chelsea,,Didier Drogba,1,0,5,0,7.14,7.14
517,Paris Saint-Germain,,Zlatan Ibrahimović,1,2,6,0,7.07,7.07
518,Liverpool,,Mario Balotelli,1,0,0,0,7.07,7.07
519,Ludogorets,,Vladislav Stoyanov,1,0,5,0,7.02,7.02
520,FC Bayern München,,Holger Badstuber,1,5,6,0,7.00,7.00
521,Olympiacos FC,,Konstantinos Mitroglou,1,1,2,0,6.92,6.92
522,Arsenal,,Yaya Sanogo,1,2,2,0,6.90,6.90
523,Liverpool,,Mamadou Sakho,1,0,6,0,6.90,6.90
524,Liverpool,,Rickie Lambert,1,0,5,0,6.83,6.83
525,FC Bayern München,,Xherdan Shaqiri,1,0,1,0,6.83,6.83
526,Manchester City,,Stevan Jovetić,1,1,0,0,6.83,6.83
527,Barcelona,,Martín Montoya,1,1,1,0,6.80,6.80
528,Zenit St. Petersburg,,Luís Neto,1,1,5,0,6.80,6.80
529,AFC Ajax,,Mike van der Hoorn,1,3,2,0,6.80,6.80
530,Real Madrid,,Sami Khedira,1,2,2,0,6.80,6.80
531,Basel,,Matías Delgado,1,1,0,0,6.80,6.80
532,FC Bayern München,,Pierre-Emile Højbjerg,1,5,0,0,6.80,6.80
533,Basel,,Marcelo Díaz,1,2,0,0,6.80,6.80
534,Chelsea,,Loïc Rémy,1,0,0,0,6.70,6.70
535,Ludogorets,,Brayan Angulo,1,4,3,0,6.70,6.70
536,Olympiacos FC,,Jimmy Durmaz,1,0,0,0,6.70,6.70
537,AS Monaco,,Lacina Traoré,1,0,1,0,6.70,6.70
538,Ludogorets,,Juninho Quixadá,1,0,0,0,6.70,6.70
539,Malmö FF,,Simon Thern,1,0,0,0,6.70,6.70
540,Paris Saint-Germain,,Clément Chantôme,1,2,0,0,6.70,6.70
541,Paris Saint-Germain,,Jean-Christophe Bahebeck,1,1,0,0,6.60,6.60
542,Zenit St. Petersburg,,Pavel Mogilevets,1,0,0,0,6.60,6.60
543,Borussia Dortmund,,Miloš Jojić,1,1,1,0,6.60,6.60
544,CSKA Moscow,,Aleksandrs Cauna,1,3,0,0,6.60,6.60
545,Roma,,José Holebas,1,9,17,0,6.58,6.58
546,Ludogorets,,Hamza Younés,1,1,0,0,6.57,6.57
547,Sporting,,Rui Patrício,1,0,5,1,6.57,6.57
548,FC Schalke 04,,Matija Nastasić,1,9,8,0,6.55,6.55
549,Atlético Madrid,,Cristian Rodríguez,1,0,2,0,6.55,6.55
550,Benfica,,Bryan Cristante,1,5,1,0,6.55,6.55
551,Ludogorets,,Virgil Misidjan,1,5,1,0,6.54,6.54
552,Zenit St. Petersburg,,Aleksandr Kerzhakov,1,0,0,0,6.53,6.53
553,FC Schalke 04,,Ralf Fährmann,1,0,2,1,6.53,6.53
554,Benfica,,Lima,1,2,2,0,6.52,6.52
555,Atlético Madrid,,Raúl Jiménez,1,1,0,0,6.50,6.50
556,FC Schalke 04,,Leon Goretzka,1,0,0,0,6.50,6.50
557,APOEL Nicosia,,Pieros Sotiriou,1,1,0,0,6.50,6.50
558,APOEL Nicosia,,John Arne Riise,1,0,7,0,6.50,6.50
559,Galatasaray,,Hakan Balta,1,5,7,0,6.45,6.45
560,RSC Anderlecht,,Matías Suárez,1,0,0,0,6.45,6.45
561,Basel,,Yoichiro Kakitani,1,0,0,0,6.45,6.45
562,Bayer 04 Leverkusen,,Levin Öztunalı,1,0,0,0,6.40,6.40
563,BATE Borisov,,Dmitri Baga,1,0,0,0,6.37,6.37
564,BATE Borisov,,Vitali Gayduchik,1,5,16,0,6.33,6.33
565,Bayer 04 Leverkusen,,Robbie Kruse,1,0,0,0,6.30,6.30
566,Shakhtar Donetsk,,Oleksandr Hladkyi,1,0,0,0,6.30,6.30
567,APOEL Nicosia,,Rafik Djebbour,1,3,0,0,6.30,6.30
568,Roma,,Morgan De Sanctis,1,0,3,1,6.28,6.28
569,Arsenal,,Olivier Giroud,1,1,0,0,6.20,6.20
570,APOEL Nicosia,,Kostakis Artymatas,1,0,1,0,6.20,6.20
571,APOEL Nicosia,,Nektarios Alexandrou,1,2,2,0,6.20,6.20
572,RSC Anderlecht,,Bram Nuytinck,1,3,4,0,6.20,6.20
573,Arsenal,,Gedion Zelalem,1,0,1,0,6.10,6.10
574,FC Schalke 04,,Felipe Santana,1,12,5,0,6.10,6.10
575,Chelsea,,Ruben Loftus-Cheek,1,0,0,0,0,
576,Basel,,Giovanni Sio,1,0,0,0,0,
577,Galatasaray,,Furkan Özçal,1,1,0,0,0,
578,Olympiacos FC,,Konstantinos Giannoulis,1,0,1,0,0,
579,Juventus,,Sebastian Giovinco,1,0,0,0,0,
580,HB Tórshavn,,Levi Hanssen,,,,,,
581,Celtic,,Callum McGregor,,,,,,
582,Red Bull Salzburg,,Martin Hinteregger,,,,,,
583,Qarabağ,,Reynaldo Silva,,,,,,
584,Celtic,,Teemu Pukki,,,,,,
585,GNK Dinamo Zagreb,,El Arbi Hillel Soudani,,,,,,
586,Red Bull Salzburg,,Jonathan Soriano,,,,,,
587,Sheriff Tiraspol,,Ismail Isa,,,,,,
588,Maccabi Tel Aviv,,Tal Ben Haim,,,,,,
589,HJK,,Demba Savage,,,,,,
590,Qarabağ,,Chumbinho,,,,,,
591,Qarabağ,,Danilo Dias,,,,,,
592,BATE Borisov,,Sergey Krivets,,,,,,
593,ŠK Slovan Bratislava,,Marko Milinković,,,,,,
594,Celtic,,Virgil van Dijk,,,,,,
595,Red Bull Salzburg,,Franz Schiemer,,,,,,
596,Napoli,,Gonzalo Higuaín,,,,,,
597,Lincoln Red Imps,,Joseph Chipolina,,,,,,
598,FC Santa Coloma,,Ildefons Lima,,,,,,
599,F91 Dudelange,,David Turpel,,,,,,
600,HB Tórshavn,,Bartal Wardum,,,,,,
601,ŠK Slovan Bratislava,,Karol Mészáros,,,,,,
602,Lincoln Red Imps,,John Paul Duarte,,,,,,
603,Maccabi Tel Aviv,,Eden Ben Basat,,,,,,
604,Lincoln Red Imps,,George Cabrera,,,,,,
605,FC København,,Daniel Amartey,,,,,,
606,ŠK Slovan Bratislava,,Róbert Vittek,,,,,,
607,Maccabi Tel Aviv,,Rade Prica,,,,,,
608,GNK Dinamo Zagreb,,Marcelo Brozović,,,,,,
609,Maccabi Tel Aviv,,Eran Zahavi,,,,,,
610,FC København,,Andreas Cornelius,,,,,,
611,FC København,,Zanka,,,,,,
612,HJK,,Robin Lod,,,,,,
613,Sheriff Tiraspol,,Luvannor Henrique,,,,,,
614,FC København,,Bashkim Kadrii,,,,,,
615,HB Tórshavn,,Jóan Edmundsson,,,,,,
616,Sheriff Tiraspol,,Ricardinho,,,,,,
617,GNK Dinamo Zagreb,,Josip Šimunić,,,,,,
618,FC Santa Coloma,,Marc Pujol,,,,,,
619,Lille,,Florent Balmont,,,,,,
620,Qarabağ,,Leroy George,,,,,,
621,HJK,,Valtteri Moren,,,,,,
622,HB Tórshavn,,Tróndur Jensen,,,,,,
623,Sheriff Tiraspol,,Andrei Mureşan,,,,,,
624,Sheriff Tiraspol,,Fred Benson,,,,,,
625,HB Tórshavn,,Frodi Benjaminsen,,,,,,
626,FC Santa Coloma,,Eloy Casals,,,,,,
627,ŠK Slovan Bratislava,,Igor Žofčák,,,,,,
628,ŠK Slovan Bratislava,,Erik Cikos,,,,,,
629,Napoli,,Marek Hamšík,,,,,,
630,Lille,,Ryan Mendes,,,,,,
631,GNK Dinamo Zagreb,,Domagoj Antolić,,,,,,
632,Lille,,Sébastien Corchia,,,,,,
633,Napoli,,Duván Zapata,,,,,,
634,Napoli,,Faouzi Ghoulam,,,,,,
635,Red Bull Salzburg,,Valentino Lazaro,,,,,,
636,Celtic,,Jason Denayer,,,,,,
637,GNK Dinamo Zagreb,,Ante Ćorić,,,,,,
638,Lille,,Djibril Sidibé,,,,,,
639,Celtic,,James Forrest,,,,,,
640,Celtic,,Liam Henderson,,,,,,
641,GNK Dinamo Zagreb,,Wilson Eduardo,,,,,,
642,FC København,,Rúrik Gíslason,,,,,,
643,Valletta FC,,Luke Montebello,,,,,,
644,Napoli,,Michu,,,,,,
645,FC København,,Marvin Pourié,,,,,,
646,The New Saints,,Scott Quigley,,,,,,
647,FC København,,Christoffer Remmer,,,,,,
648,Qarabağ,,Muarem Muarem,,,,,,
649,The New Saints,,Connell Rawlinson,,,,,,
650,Valletta FC,,Siraj Arab,,,,,,
651,HJK,,Mikael Forssell,,,,,,
652,FK Sutjeska Nikšić,,Jovan Vujović,,,,,,
653,Ludogorets,,Jeroen Lumu,,,,,,
654,Maccabi Tel Aviv,,Moshe Lugassi,,,,,,
655,Ludogorets,,Choco,,,,,,
656,Ludogorets,,Vitinha,,,,,,
657,Red Bull Salzburg,,Nils Quaschner,,,,,,
658,APOEL Nicosia,,Aldo Adorno,,,,,,
659,Lille,,Steeve Elana,,,,,,
660,Ludogorets,,Tero Mäntylä,,,,,,
661,Lincoln Red Imps,,Alain Pons,,,,,,
662,Lille,,David Rozehnal,,,,,,
663,The New Saints,,Steve Evans,,,,,,
664,Valletta FC,,Ryan Camilleri,,,,,,
665,The New Saints,,Scott Ruscoe,,,,,,
666,FC Santa Coloma,,Txema García,,,,,,
667,The New Saints,,Phil Baker,,,,,,
668,FK Sutjeska Nikšić,,Andrija Pejović,,,,,,
669,The New Saints,,Ryan Fraughan,,,,,,
670,FK Sutjeska Nikšić,,Milorad Krivokapic,,,,,,
671,FK Sutjeska Nikšić,,Stefan Dajić,,,,,,
672,Lincoln Red Imps,,Daniel Duarte,,,,,,
673,Napoli,,Jorginho,,,,,,
674,Napoli,,Kalidou Koulibaly,,,,,,
675,Napoli,,Dries Mertens,,,,,,
676,Napoli,,Lorenzo Insigne,,,,,,
677,Napoli,,Raúl Albiol,,,,,,
678,Lille,,Soualiho Meïté,,,,,,
679,Napoli,,José Callejón,,,,,,
680,Qarabağ,,Maksim Medvedev,,,,,,
681,Lille,,Rony Lopes,,,,,,
682,Napoli,,Rafael Cabral,,,,,,
683,Lille,,Salomon Kalou,,,,,,
684,GNK Dinamo Zagreb,,Franko Andrijašević,,,,,,
685,FC København,,Nicolai Jørgensen,,,,,,
686,GNK Dinamo Zagreb,,Josip Pivarić,,,,,,
687,Celtic,,Craig Gordon,,,,,,
688,GNK Dinamo Zagreb,,Luis Ibáñez,,,,,,
689,FK Sutjeska Nikšić,,Vladimir Jovović,,,,,,
690,GNK Dinamo Zagreb,,Leonardo Sigali,,,,,,
691,Sheriff Tiraspol,,Ligger,,,,,,
692,Celtic,,Nir Bitton,,,,,,
693,GNK Dinamo Zagreb,,Jozo Šimunović,,,,,,
694,Napoli,,Walter Gargano,,,,,,
695,F91 Dudelange,,Alexander Karapetyan,,,,,,
696,Lille,,Ronny Rodelin,,,,,,
697,Napoli,,Christian Maggio,,,,,,
698,Lincoln Red Imps,,Lee Casciaro,,,,,,
699,Lille,,Rio Mavuba,,,,,,
700,Napoli,,Miguel Britos,,,,,,
701,FC København,,Claudemir,,,,,,
702,Lincoln Red Imps,,Roy Alan Chipolina,,,,,,
703,Sheriff Tiraspol,,Joãozinho,,,,,,
704,Qarabağ,,Rəşhad Sadiqov,,,,,,
705,The New Saints,,Greg Draper,,,,,,
706,Sheriff Tiraspol,,Ernandes,,,,,,
707,ŠK Slovan Bratislava,,Nicolás Gorosito,,,,,,
708,The New Saints,,Chris Marriott,,,,,,
709,F91 Dudelange,,Stelvio Cruz,,,,,,
710,Qarabağ,,Tarlan Guliyev,,,,,,
711,ŠK Slovan Bratislava,,Samuel Štefánik,,,,,,
712,FC København,,Mikael Antonsson,,,,,,
713,Valletta FC,,Lateef Elford-Alliyu,,,,,,
714,NK Maribor,,Nusmir Fajić,,,,,,
715,The New Saints,,Sam Finley,,,,,,
716,Zenit St. Petersburg,,Ivan Solovyev,,,,,,
717,F91 Dudelange,,Kevin Malget,,,,,,
718,The New Saints,,Michael Wilde,,,,,,
719,FK Sutjeska Nikšić,,Goran Vujović,,,,,,
720,Maccabi Tel Aviv,,Nosa Igiebor,,,,,,
721,ŠK Slovan Bratislava,,Matej Jakubek,,,,,,
722,F91 Dudelange,,Jonathan Joubert,,,,,,
723,FK Sutjeska Nikšić,,Slavko Lukić,,,,,,
724,Valletta FC,,Shaun Pierre Bajada,,,,,,
725,FK Sutjeska Nikšić,,Stevan Kovačević,,,,,,
726,The New Saints,,Kai Edwards,,,,,,
727,F91 Dudelange,,Jerry Prempeh,,,,,,
728,The New Saints,,Aeron Edwards,,,,,,
729,Sheriff Tiraspol,,Leonel Olimpio,,,,,,
730,FK Sutjeska Nikšić,,Igor Ćuković,,,,,,
731,F91 Dudelange,,Tom Schnell,,,,,,
732,The New Saints,,Alex Darlington,,,,,,
733,HJK,,Sebastian Mannström,,,,,,
734,Sheriff Tiraspol,,Wilfried Balima,,,,,,
735,FK Sutjeska Nikšić,,Blažo Igumanović,,,,,,
736,FK Sutjeska Nikšić,,Jovan Nikolić,,,,,,
737,FC Santa Coloma,,Alejandro Romero,,,,,,
738,F91 Dudelange,,Oumar Sylla,,,,,,
739,Lincoln Red Imps,,Aaron Payas,,,,,,
740,The New Saints,,Paul Harrison,,,,,,
741,F91 Dudelange,,Yassine Benajiba,,,,,,
742,Valletta FC,,Roderick Briffa,,,,,,
743,Valletta FC,,Luke Anthony Dimech,,,,,,
744,Celtic,,Derk Boerrigter,,,,,,
745,Valletta FC,,Ian Azzopardi,,,,,,
746,The New Saints,,Simon Spender,,,,,,
747,Maccabi Tel Aviv,,Yuval Shpungin,,,,,,
748,Valletta FC,,Hugo Faria,,,,,,
749,Valletta FC,,Jonathan Caruana,,,,,,
750,Valletta FC,,Ryan Fenech,,,,,,
751,FK Sutjeska Nikšić,,Dejan Ognjanović,,,,,,
752,Valletta FC,,Ian Zammit,,,,,,
753,The New Saints,,Christian Seargeant,,,,,,
754,Valletta FC,,Nicholas Vella,,,,,,
755,F91 Dudelange,,Sofian Benzouien,,,,,,
756,The New Saints,,Matthew Williams,,,,,,
757,FC Santa Coloma,,Walter Wagner,,,,,,
758,Maccabi Tel Aviv,,Barak Badash,,,,,,
759,F91 Dudelange,,Joel Pedro,,,,,,
760,FK Sutjeska Nikšić,,Masato Fukui,,,,,,
761,Maccabi Tel Aviv,,Gael Margulies,,,,,,
762,FK Sutjeska Nikšić,,Nikola Stijepović,,,,,,
763,Lincoln Red Imps,,Jordan Perez,,,,,,
764,Valletta FC,,Abdelkarim Nafti,,,,,,
765,Lincoln Red Imps,,Ryan Casciaro,,,,,,
766,Lincoln Red Imps,,Robert Guilling,,,,,,
767,F91 Dudelange,,Clayton De Sousa,,,,,,
768,Lincoln Red Imps,,Brian Perez,,,,,,
769,Lincoln Red Imps,,Kyle Casciaro,,,,,,
770,Lincoln Red Imps,,Jean-Carlos Garcia,,,,,,
771,ŠK Slovan Bratislava,,Kristian Kolcak,,,,,,
772,F91 Dudelange,,Gustav Schulz,,,,,,
773,HB Tórshavn,,Pal Mohr Joensen,,,,,,
774,F91 Dudelange,,Romain Ney,,,,,,
775,Lincoln Red Imps,,Liam Clarke,,,,,,
776,Red Bull Salzburg,,Sadio Mané,,,,,,
777,Lille,,Divock Origi,,,,,,
778,Red Bull Salzburg,,Alan,,,,,,
779,Red Bull Salzburg,,Peter Ankersen,,,,,,
780,Red Bull Salzburg,,Stefan Ilsanker,,,,,,
781,Red Bull Salzburg,,Andreas Ulmer,,,,,,
782,Celtic,,Jo Inge Berget,,,,,,
783,Lille,,Vincent Enyeama,,,,,,
784,Lille,,Nolan Roux,,,,,,
785,Maccabi Tel Aviv,,Dor Micha,,,,,,
786,FC København,,Youssef Toutouh,,,,,,
787,HJK,,Gideon Baah,,,,,,
788,HB Tórshavn,,René Shaki Joensen,,,,,,
789,FC København,,Steve De Ridder,,,,,,
790,Lille,,Marko Baša,,,,,,
791,HJK,,Macoumba Kandji,,,,,,
792,Lille,,Jonathan Delaplace,,,,,,
793,Sheriff Tiraspol,,Thiago Galvão,,,,,,
794,Red Bull Salzburg,,Christian Schwegler,,,,,,
795,GNK Dinamo Zagreb,,Gonçalo Santos,,,,,,
796,FC Santa Coloma,,Lluis Blanco,,,,,,
797,FC København,,Per Nilsson,,,,,,
798,Qarabağ,,Vugar Nadyrov,,,,,,
799,ŠK Slovan Bratislava,,Lester Peltier,,,,,,
800,Sheriff Tiraspol,,Juninho Potiguar,,,,,,
801,Maccabi Tel Aviv,,Gal Alberman,,,,,,
802,Qarabağ,,Admir Teli,,,,,,
803,HB Tórshavn,,Alex Jose Dos Santos,,,,,,
804,HB Tórshavn,,Jógvan Davidsen,,,,,,
805,FC Santa Coloma,,Juan Toscano,,,,,,
806,FC Santa Coloma,,Albert Mercade Mellinas,,,,,,
807,HB Tórshavn,,Andrew Flotum,,,,,,
808,HB Tórshavn,,Poul Ingason,,,,,,
809,Lille,,Idrissa Gueye,,,,,,
810,Red Bull Salzburg,,Naby Keïta,,,,,,
811,Red Bull Salzburg,,Marcel Sabitzer,,,,,,
812,Red Bull Salzburg,,André Ramalho,,,,,,
813,Qarabağ,,Bədavi Huseynov,,,,,,
814,Red Bull Salzburg,,Péter Gulácsi,,,,,,
815,Lille,,Simon Kjær,,,,,,
816,Qarabağ,,Richard Almeida,,,,,,
817,FC København,,Thomas Delaney,,,,,,
818,Celtic,,Fraser Forster,,,,,,
819,GNK Dinamo Zagreb,,Arijan Ademi,,,,,,
820,Qarabağ,,Ibrahim Šehić,,,,,,
821,Qarabağ,,Qara Qarayev,,,,,,
822,HJK,,Rasmus Schüller,,,,,,
823,GNK Dinamo Zagreb,,Eduardo,,,,,,
824,Lille,,Pape Souaré,,,,,,
825,HJK,,Nikolai Alho,,,,,,
826,GNK Dinamo Zagreb,,Ivo Pinto,,,,,,
827,Red Bull Salzburg,,Massimo Bruno,,,,,,
828,ŠK Slovan Bratislava,,Branislav Niňaj,,,,,,
829,Celtic,,Adam Matthews,,,,,,
830,Qarabağ,,Ansi Agolli,,,,,,
831,Celtic,,Beram Kayal,,,,,,
832,HB Tórshavn,,Teitur Gestsson,,,,,,
833,Celtic,,Anthony Stokes,,,,,,
834,Sheriff Tiraspol,,Radu Gînsari,,,,,,
835,Maccabi Tel Aviv,,Sheran Yeini,,,,,,
836,FC København,,Danny Amankwaa,,,,,,
837,Maccabi Tel Aviv,,Eitan Tibi,,,,,,
838,Sheriff Tiraspol,,Elkin Blanco,,,,,,
839,Maccabi Tel Aviv,,Dan Einbinder,,,,,,
840,FC København,,Stephan Andersen,,,,,,
841,Maccabi Tel Aviv,,Omri Ben Harush,,,,,,
842,ŠK Slovan Bratislava,,Richard Lásik,,,,,,
843,FC Santa Coloma,,Marc Rebés,,,,,,
844,Lille,,Franck Béria,,,,,,
845,FC Santa Coloma,,Juanfer,,,,,,
