#,Time,Time,Nome,Desarmes,Interceptações,Cortes,Erros que levaram ao gol,Notas Sofascore,Nota Sofascore
394,Manchester United,,Cristiano Ronaldo,3,0,7,0,7.54,7.54
395,Juventus,,Federico Chiesa,3,1,0,0,7.53,7.53
396,Manchester United,,Eric Bailly,3,5,7,0,7.35,7.35
397,Shakhtar Donetsk,,Alan Patrick,3,2,1,0,7.18,7.18
398,Zenit St. Petersburg,,Malcom,3,1,3,0,7.15,7.15
399,RB Leipzig,,Emil Forsberg,3,2,1,0,7.13,7.13
400,Barcelona,,Memphis Depay,3,1,0,0,7.13,7.13
401,Sevilla,,Ivan Rakitić,3,5,0,0,7.08,7.08
402,Benfica,,Morato,3,2,5,0,7.00,7.00
403,Manchester United,,Juan Mata,3,0,0,0,7.00,7.00
404,Inter,,Lautaro Martínez,3,6,1,0,6.98,6.98
405,Red Bull Salzburg,,Karim Adeyemi,3,2,0,0,6.93,6.93
406,Manchester United,,Raphaël Varane,3,5,15,0,6.92,6.92
407,Milan,,Tiemoué Bakayoko,3,2,0,0,6.90,6.90
408,Sporting,,Luís Neto,3,18,15,0,6.90,6.90
409,Young Boys,,Jordan Siebatcheu,3,1,2,0,6.88,6.88
410,Sporting,,Paulinho,3,5,5,0,6.88,6.88
411,Shakhtar Donetsk,,Pedrinho,3,0,0,0,6.88,6.88
412,Manchester City,,John Stones,3,3,8,0,6.88,6.88
413,Chelsea,,Christian Pulišić,3,1,0,0,6.87,6.87
414,Red Bull Salzburg,,Noah Okafor,3,1,0,0,6.87,6.87
415,AFC Ajax,,Perr Schuurs,3,3,2,0,6.87,6.87
416,Young Boys,,Vincent Sierro,3,2,4,0,6.86,6.86
417,Borussia Dortmund,,Reinier,3,0,2,0,6.83,6.83
418,Villarreal,,Serge Aurier,3,4,5,0,6.83,6.83
419,Red Bull Salzburg,,Oumar Solet,3,4,15,0,6.82,6.82
420,Atlético Madrid,,João Félix,3,8,8,0,6.78,6.78
421,Sheriff Tiraspol,,Boban Nikolov,3,1,0,0,6.78,6.78
422,Borussia Dortmund,,Marius Wolf,3,1,1,0,6.74,6.74
423,Milan,,Brahim Díaz,3,0,2,0,6.72,6.72
424,Sheriff Tiraspol,,Danilo Arboleda,3,12,33,0,6.72,6.72
425,Beşiktaş,,Domagoj Vida,3,4,4,0,6.70,6.70
426,FC Bayern München,,Marc Roca,3,1,0,0,6.70,6.70
427,Dynamo Kyiv,,Vitaliy Buyalskyi,3,2,0,0,6.68,6.68
428,Club Brugge KV,,Ruud Vormer,3,1,0,0,6.68,6.68
429,Young Boys,,Nicolas Bürgy,3,3,5,0,6.65,6.65
430,Paris Saint-Germain,,Danilo Pereira,3,4,14,0,6.63,6.63
431,Manchester United,,Nemanja Matić,3,4,3,0,6.63,6.63
432,Inter,,Denzel Dumfries,3,6,4,0,6.60,6.60
433,Sevilla,,Óliver Torres,3,0,0,0,6.60,6.60
434,Beşiktaş,,Michy Batshuayi,3,1,2,0,6.60,6.60
435,VfL Wolfsburg,,Sebastiaan Bornauw,3,2,10,0,6.57,6.57
436,Dynamo Kyiv,,Oleksandr Andriyevskyi,3,2,0,0,6.55,6.55
437,Juventus,,Moise Kean,3,1,1,0,6.53,6.53
438,Sporting,,Tiago Tomás,3,1,0,0,6.52,6.52
439,Beşiktaş,,Umut Meraş,3,7,12,0,6.50,6.50
440,Milan,,Alessandro Florenzi,3,2,4,0,6.50,6.50
441,Beşiktaş,,Atiba Hutchinson,3,1,0,0,6.48,6.48
442,Sheriff Tiraspol,,Frank Castañeda,3,1,2,0,6.44,6.44
443,Benfica,,Adel Taarabt,3,3,1,0,6.43,6.43
444,Borussia Dortmund,,Ansgar Knauff,3,1,0,0,6.40,6.40
445,Benfica,,Soualiho Meïté,3,0,3,0,6.30,6.30
446,Beşiktaş,,Kenan Karaman,3,1,1,0,6.28,6.28
447,Club Brugge KV,,Federico Ricca,3,2,5,0,6.28,6.28
448,Beşiktaş,,Necip Uysal,3,4,4,0,6.13,6.13
449,Beşiktaş,,Miralem Pjanić,2,2,1,0,7.50,7.50
450,Villarreal,,Mario Gaspar,2,0,1,0,7.30,7.30
451,Liverpool,,Curtis Jones,2,0,1,0,7.18,7.18
452,Juventus,,Federico Bernardeschi,2,5,1,0,7.16,7.16
453,FC Bayern München,,Corentin Tolisso,2,4,3,0,7.07,7.07
454,Barcelona,,Jordi Alba,2,6,5,0,7.06,7.06
455,Lille,,Jonathan Ikoné,2,0,1,0,7.00,7.00
456,Shakhtar Donetsk,,Mykola Matviyenko,2,7,11,0,7.00,7.00
457,Borussia Dortmund,,Thorgan Hazard,2,2,1,0,6.97,6.97
458,Liverpool,,Tyler Morton,2,5,2,0,6.90,6.90
459,Villarreal,,Arnaut Danjuma,2,1,2,0,6.89,6.89
460,Sporting,,Bruno Tabata,2,0,1,0,6.88,6.88
461,Sevilla,,Papu Gómez,2,0,0,0,6.82,6.82
462,Benfica,,Roman Yaremchuk,2,0,2,0,6.80,6.80
463,Atalanta,,Luis Muriel,2,1,0,0,6.80,6.80
464,Milan,,Rade Krunić,2,3,2,0,6.80,6.80
465,Malmö FF,,Anel Ahmedhodžić,2,13,19,0,6.78,6.78
466,Zenit St. Petersburg,,Dmitri Chistyakov,2,4,17,0,6.76,6.76
467,Manchester City,,Cole Palmer,2,0,0,0,6.75,6.75
468,VfL Wolfsburg,,Maximilian Philipp,2,1,0,0,6.75,6.75
469,Shakhtar Donetsk,,Artem Bondarenko,2,1,0,0,6.75,6.75
470,FC Porto,,Evanilson,2,0,4,0,6.75,6.75
471,AFC Ajax,,David Neres,2,1,0,0,6.74,6.74
472,Real Madrid,,Marcelo,2,2,1,0,6.73,6.73
473,Atalanta,,Mario Pašalić,2,2,3,0,6.72,6.72
474,Beşiktaş,,Oğuzhan Özyakup,2,0,0,0,6.70,6.70
475,VfL Wolfsburg,,Wout Weghorst,2,0,4,0,6.68,6.68
476,Paris Saint-Germain,,Julian Draxler,2,1,2,0,6.67,6.67
477,Malmö FF,,Niklas Moisander,2,4,3,0,6.67,6.67
478,Shakhtar Donetsk,,Marlon,2,2,11,1,6.66,6.66
479,Juventus,,Dejan Kulusevski,2,0,1,0,6.65,6.65
480,RB Leipzig,,Benjamin Henrichs,2,3,2,0,6.63,6.63
481,Malmö FF,,Anders Christiansen,2,4,2,0,6.63,6.63
482,Shakhtar Donetsk,,Serhiy Kryvtsov,2,3,10,0,6.60,6.60
483,Atalanta,,Hans Hateboer,2,1,2,0,6.60,6.60
484,Sporting,,Jovane Cabral,2,2,0,0,6.60,6.60
485,Dynamo Kyiv,,Oleksandr Karavayev,2,1,6,0,6.58,6.58
486,Barcelona,,Yusuf Demir,2,0,0,0,6.57,6.57
487,Shakhtar Donetsk,,Marlos Romero,2,0,1,0,6.57,6.57
488,Milan,,Olivier Giroud,2,2,3,0,6.56,6.56
489,Milan,,Zlatan Ibrahimović,2,0,1,0,6.55,6.55
490,Inter,,Danilo D'Ambrosio,2,1,0,0,6.53,6.53
491,FC Porto,,Toni Martínez,2,0,1,0,6.53,6.53
492,Dynamo Kyiv,,Oleksandr Tymchyk,2,0,1,0,6.53,6.53
493,AFC Ajax,,Devyne Rensch,2,1,0,0,6.53,6.53
494,Villarreal,,Rubén Peña,2,0,1,0,6.50,6.50
495,AFC Ajax,,Kenneth Taylor,2,1,0,0,6.50,6.50
496,Villarreal,,Alberto Moreno,2,5,3,0,6.49,6.49
497,Barcelona,,Philippe Coutinho,2,0,0,0,6.48,6.48
498,Zenit St. Petersburg,,Dejan Lovren,2,0,17,0,6.48,6.48
499,Inter,,Matías Vecino,2,1,1,0,6.48,6.48
500,Shakhtar Donetsk,,Tetê,2,2,0,0,6.45,6.45
501,Shakhtar Donetsk,,Mykhaylo Mudryk,2,1,1,0,6.43,6.43
502,Manchester United,,Jesse Lingard,2,1,0,1,6.43,6.43
503,Dynamo Kyiv,,Vitaliy Mykolenko,2,7,8,0,6.42,6.42
504,Borussia Dortmund,,Dan-Axel Zagadou,2,1,1,0,6.40,6.40
505,Atlético Madrid,,Matheus Cunha,2,3,2,0,6.40,6.40
506,Young Boys,,Quentin Maceiras,2,1,3,0,6.37,6.37
507,Atlético Madrid,,Felipe,2,4,23,0,6.37,6.37
508,RB Leipzig,,Mohamed Simakan,2,4,8,0,6.35,6.35
509,Sporting,,Gonçalo Esteves,2,1,0,0,6.30,6.30
510,Juventus,,Cosimo Marco Da Graca,2,0,0,0,0,
511,Chelsea,,Timo Werner,1,0,1,0,7.52,7.52
512,Manchester City,,James McAtee,1,0,0,0,7.50,7.50
513,Paris Saint-Germain,,Kylian Mbappé,1,1,1,0,7.41,7.41
514,Sporting,,Marcus Edwards,1,0,0,0,7.40,7.40
515,Borussia Dortmund,,Donyell Malen,1,3,0,0,7.18,7.18
516,Benfica,,Odysseas Vlachodimos,1,0,5,0,7.12,7.12
517,Inter,,Robin Gosens,1,3,1,0,7.05,7.05
518,Beşiktaş,,Serdar Saatçı,1,2,4,0,7.00,7.00
519,RB Leipzig,,Dominik Szoboszlai,1,0,4,0,6.93,6.93
520,Villarreal,,Paco Alcácer,1,0,0,0,6.90,6.90
521,Sheriff Tiraspol,,Momo Yansane,1,0,1,0,6.90,6.90
522,Shakhtar Donetsk,,Vitão,1,1,9,0,6.90,6.90
523,Beşiktaş,,Berkay Vardar,1,1,0,0,6.90,6.90
524,Liverpool,,Nathaniel Phillips,1,1,4,0,6.90,6.90
525,RB Leipzig,,André Silva,1,0,2,0,6.85,6.85
526,Sevilla,,Rafa Mir,1,0,3,0,6.85,6.85
527,Sevilla,,Suso,1,2,0,0,6.85,6.85
528,Real Madrid,,Eden Hazard,1,0,0,0,6.83,6.83
529,RB Leipzig,,Angeliño,1,5,6,0,6.82,6.82
530,Inter,,Samir Handanović,1,0,4,0,6.81,6.81
531,Atalanta,,Aleksei Miranchuk,1,0,0,0,6.80,6.80
532,Real Madrid,,Miguel Gutiérrez,1,0,0,0,6.80,6.80
533,Manchester City,,Zack Steffen,1,0,1,0,6.80,6.80
534,FC Porto,,Bruno Costa,1,0,0,0,6.80,6.80
535,Young Boys,,Fabian Lustenberger,1,0,4,0,6.80,6.80
536,Dynamo Kyiv,,Artem Shabanov,1,0,4,0,6.80,6.80
537,RB Leipzig,,Dani Olmo,1,1,0,0,6.75,6.75
538,AFC Ajax,,Remko Pasveer,1,0,1,1,6.75,6.75
539,Sheriff Tiraspol,,Jasurbek Yakhshiboev,1,0,1,0,6.73,6.73
540,Zenit St. Petersburg,,Aleksey Sutormin,1,2,4,0,6.70,6.70
541,Liverpool,,Harvey Elliott,1,0,0,0,6.70,6.70
542,Manchester United,,Shola Shoretire,1,0,0,0,6.70,6.70
543,Shakhtar Donetsk,,Georgiy Sudakov,1,0,0,0,6.70,6.70
544,Malmö FF,,Sebastian Nanasi,1,0,1,0,6.70,6.70
545,Sevilla,,Ludwig Augustinsson,1,3,2,0,6.70,6.70
546,Lille,,Isaac Lihadji,1,0,0,0,6.70,6.70
547,Sevilla,,Jesús Navas,1,4,4,0,6.70,6.70
548,Borussia Dortmund,,Gregor Kobel,1,0,2,0,6.70,6.70
549,Benfica,,Paulo Bernardo,1,0,1,0,6.68,6.68
550,Barcelona,,Ansu Fati,1,1,0,0,6.67,6.67
551,Atalanta,,Juan Musso,1,0,2,0,6.65,6.65
552,AFC Ajax,,Brian Brobbey,1,0,0,0,6.64,6.64
553,Liverpool,,Alisson,1,0,7,0,6.64,6.64
554,Red Bull Salzburg,,Benjamin Šeško,1,2,1,0,6.63,6.63
555,Lille,,Yusuf Yazıcı,1,0,0,0,6.63,6.63
556,FC Porto,,Diogo Costa,1,0,1,2,6.62,6.62
557,Manchester United,,Amad Diallo,1,1,0,0,6.60,6.60
558,Barcelona,,Riqui Puig,1,0,0,0,6.60,6.60
559,Beşiktaş,,Georges-Kévin N'Koudou,1,1,1,0,6.60,6.60
560,RB Leipzig,,Ilaix Moriba,1,1,0,0,6.60,6.60
561,Zenit St. Petersburg,,Andrey Mostovoy,1,2,0,0,6.60,6.60
562,Malmö FF,,Antonio Čolak,1,1,2,0,6.60,6.60
563,FC Bayern München,,Bouna Sarr,1,2,2,0,6.58,6.58
564,Manchester United,,Edinson Cavani,1,0,1,0,6.58,6.58
565,Zenit St. Petersburg,,Danil Krugovoy,1,1,0,0,6.58,6.58
566,Atlético Madrid,,Luis Suárez,1,1,2,0,6.57,6.57
567,Milan,,Ante Rebić,1,0,3,0,6.55,6.55
568,Juventus,,Koni De Winter,1,0,0,0,6.55,6.55
569,Inter,,Andrea Ranocchia,1,1,1,0,6.55,6.55
570,Malmö FF,,Søren Rieks,1,1,5,0,6.53,6.53
571,Red Bull Salzburg,,Maurits Kjaergaard,1,0,0,0,6.53,6.53
572,VfL Wolfsburg,,Luca Waldschmidt,1,2,1,0,6.53,6.53
573,Red Bull Salzburg,,Roko Šimić,1,0,0,0,6.50,6.50
574,FC Porto,,Iván Marcano,1,1,11,0,6.50,6.50
575,Dynamo Kyiv,,Vladyslav Supryaga,1,0,0,0,6.50,6.50
576,Borussia Dortmund,,Felix Passlack,1,1,4,0,6.50,6.50
577,Inter,,Joaquín Correa,1,0,0,0,6.50,6.50
578,Benfica,,Pizzi,1,0,0,0,6.50,6.50
579,Zenit St. Petersburg,,Aleksandr Erokhin,1,0,1,0,6.48,6.48
580,FC Bayern München,,Marcel Sabitzer,1,2,1,0,6.48,6.48
581,Malmö FF,,Martin Olsson,1,3,10,0,6.47,6.47
582,Milan,,Daniel Maldini,1,0,0,0,6.43,6.43
583,Lille,,Domagoj Bradarić,1,0,0,0,6.40,6.40
584,Borussia Dortmund,,Emre Can,1,0,0,0,6.40,6.40
585,Atalanta,,Giuseppe Pezzella,1,0,3,0,6.40,6.40
586,Villarreal,,Boulaye Dia,1,1,3,0,6.37,6.37
587,Young Boys,,Felix Mambimbi,1,1,0,0,6.30,6.30
588,Dynamo Kyiv,,Benjamin Verbič,1,0,0,1,6.27,6.27
589,Red Bull Salzburg,,Kamil Piątkowski,1,2,2,0,6.20,6.20
590,Borussia Dortmund,,Steffen Tigges,1,0,0,0,6.10,6.10
591,Dynamo Kyiv,,Denys Boyko,0,0,3,0,7.70,7.70
592,RB Leipzig,,Josep Martínez,0,0,0,0,7.60,7.60
593,FC Bayern München,,Sven Ulreich,0,0,3,0,7.50,7.50
594,Real Madrid,,Thibaut Courtois,0,0,5,0,7.48,7.48
595,Sheriff Tiraspol,,Giorgos Athanasiadis,0,2,4,0,7.42,7.42
596,Juventus,,Mattia Perin,0,0,0,0,7.30,7.30
597,Paris Saint-Germain,,Gianluigi Donnarumma,0,0,12,1,7.28,7.28
598,Manchester City,,CJ Egan-Riley,0,0,2,0,7.20,7.20
599,Atalanta,,Josip Iličić,0,1,0,1,7.18,7.18
600,Paris Saint-Germain,,Keylor Navas,0,0,3,0,7.13,7.13
601,Inter,,Edin Džeko,0,2,7,0,7.13,7.13
602,Zenit St. Petersburg,,Magomed Ozdoev,0,0,0,0,7.10,7.10
603,Shakhtar Donetsk,,Valeriy Bondar,0,1,2,0,7.10,7.10
604,VfL Wolfsburg,,Pavao Pervan,0,0,1,0,7.10,7.10
605,Milan,,Ciprian Tătărușanu,0,0,3,0,7.10,7.10
606,Chelsea,,Ross Barkley,0,0,0,0,7.03,7.03
607,Borussia Dortmund,,Erling Haaland,0,0,5,0,7.00,7.00
608,Sheriff Tiraspol,,Dumitru Celeadnic,0,0,2,0,7.00,7.00
609,FC Bayern München,,Manuel Neuer,0,0,3,0,6.93,6.93
610,Sevilla,,Bono,0,0,2,0,6.93,6.93
611,Lille,,Burak Yılmaz,0,0,2,0,6.93,6.93
612,VfL Wolfsburg,,Koen Casteels,0,0,3,0,6.92,6.92
613,Atlético Madrid,,Jan Oblak,0,0,5,0,6.91,6.91
614,Juventus,,Dušan Vlahović,0,0,0,0,6.90,6.90
615,Lille,,Ivo Grbić,0,0,2,0,6.88,6.88
616,Zenit St. Petersburg,,Stanislav Kritsyuk,0,0,11,0,6.88,6.88
617,FC Bayern München,,Eric Maxim Choupo-Moting,0,0,0,0,6.87,6.87
618,Shakhtar Donetsk,,Anatoliy Trubin,0,0,1,0,6.87,6.87
619,Shakhtar Donetsk,,Andriy Pyatov,0,0,3,0,6.87,6.87
620,Red Bull Salzburg,,Bernardo,0,0,0,0,6.85,6.85
621,Villarreal,,Gerónimo Rulli,0,0,20,3,6.84,6.84
622,Milan,,Mike Maignan,0,0,1,1,6.83,6.83
623,Young Boys,,Guillaume Faivre,0,0,2,0,6.83,6.83
624,Chelsea,,Romelu Lukaku,0,0,1,0,6.82,6.82
625,Paris Saint-Germain,,Georginio Wijnaldum,0,1,5,0,6.80,6.80
626,Chelsea,,Trevoh Chalobah,0,3,6,0,6.80,6.80
627,Manchester United,,Dean Henderson,0,0,3,0,6.80,6.80
628,Sporting,,Dário Essugo,0,1,0,0,6.80,6.80
629,Manchester United,,Teden Mengi,0,0,2,0,6.80,6.80
630,Inter,,Aleksandar Kolarov,0,0,0,0,6.80,6.80
631,Young Boys,,Nico Maier,0,0,0,0,6.80,6.80
632,AFC Ajax,,Mohammed Kudus,0,0,0,0,6.80,6.80
633,Lille,,Hatem Ben Arfa,0,0,0,0,6.80,6.80
634,Malmö FF,,Johan Dahlin,0,0,3,0,6.80,6.80
635,RB Leipzig,,Yussuf Poulsen,0,1,4,0,6.78,6.78
636,Malmö FF,,Ismael Diawara,0,0,3,0,6.77,6.77
637,FC Bayern München,,Josip Stanišić,0,0,0,0,6.75,6.75
638,AFC Ajax,,Mohamed Daramy,0,1,1,0,6.75,6.75
639,Manchester United,,David De Gea,0,0,0,1,6.74,6.74
640,Barcelona,,Ousmane Dembélé,0,0,0,0,6.73,6.73
641,Barcelona,,Marc-André ter Stegen,0,0,2,0,6.73,6.73
642,Manchester City,,Scott Carson,0,0,0,0,6.70,6.70
643,Beşiktaş,,Mert Günok,0,0,0,0,6.70,6.70
644,Real Madrid,,Antonio Blanco,0,0,0,0,6.70,6.70
645,FC Bayern München,,Malik Tillman,0,1,0,0,6.70,6.70
646,Inter,,Stefano Sensi,0,1,0,0,6.70,6.70
647,Club Brugge KV,,Simon Mignolet,0,0,5,0,6.70,6.70
648,Juventus,,Wojciech Szczęsny,0,0,4,0,6.69,6.69
649,Young Boys,,David von Ballmoos,0,1,0,0,6.67,6.67
650,Zenit St. Petersburg,,Artem Dzyuba,0,1,6,0,6.65,6.65
651,Juventus,,Aaron Ramsey,0,0,1,0,6.65,6.65
652,Shakhtar Donetsk,,Viktor Korniienko,0,1,1,0,6.65,6.65
653,Chelsea,,Edouard Mendy,0,0,2,1,6.64,6.64
654,Club Brugge KV,,Bas Dost,0,0,2,0,6.63,6.63
655,FC Porto,,Fábio Vieira,0,0,2,0,6.60,6.60
656,Manchester City,,Ferran Torres,0,1,0,0,6.60,6.60
657,Manchester United,,Zidane Iqbal,0,0,0,0,6.60,6.60
658,Juventus,,Giorgio Chiellini,0,0,2,0,6.60,6.60
659,Sevilla,,Óscar Rodríguez,0,0,0,0,6.60,6.60
660,Red Bull Salzburg,,Daouda Guindo,0,1,0,0,6.60,6.60
661,Club Brugge KV,,José Izquierdo,0,0,0,0,6.60,6.60
662,Young Boys,,Miralem Sulejmani,0,0,0,0,6.60,6.60
663,Manchester United,,Anthony Martial,0,0,1,0,6.60,6.60
664,Shakhtar Donetsk,,Lassina Traoré,0,0,1,0,6.60,6.60
665,Barcelona,,Sergi Roberto,0,1,2,0,6.60,6.60
666,Sevilla,,Karim Rekik,0,1,2,0,6.60,6.60
667,Young Boys,,Wilfried Kanga,0,0,0,0,6.60,6.60
668,Sporting,,Antonio Adán,0,0,9,0,6.59,6.59
669,Real Madrid,,Luka Jović,0,0,0,0,6.57,6.57
670,Dynamo Kyiv,,Vitinho,0,0,0,0,6.57,6.57
671,Sporting,,Nuno Santos,0,1,0,0,6.55,6.55
672,Malmö FF,,Oscar Lewicki,0,0,2,0,6.55,6.55
673,Sevilla,,Munir El Haddadi,0,1,0,0,6.55,6.55
674,Manchester City,,Ederson,0,1,3,0,6.54,6.54
675,Chelsea,,Kepa Arrizabalaga,0,0,0,0,6.50,6.50
676,Manchester United,,Tom Heaton,0,0,0,0,6.50,6.50
677,Juventus,,Denis Zakaria,0,0,0,0,6.50,6.50
678,Paris Saint-Germain,,Junior Dina Ebimbe,0,0,0,0,6.50,6.50
679,Villarreal,,Dani Raba,0,0,0,0,6.50,6.50
680,Manchester United,,Charlie Savage,0,1,0,0,6.50,6.50
681,Manchester City,,Luke Mbete,0,0,0,0,6.50,6.50
682,RB Leipzig,,Solomon Bonnah,0,0,2,0,6.50,6.50
683,Dynamo Kyiv,,Bogdan Lednev,0,0,0,0,6.50,6.50
684,Dynamo Kyiv,,Ilia Shkurin,0,1,2,0,6.50,6.50
685,Zenit St. Petersburg,,Kirill Kravtsov,0,0,0,0,6.50,6.50
686,FC Porto,,Pepê,0,0,0,0,6.50,6.50
687,Malmö FF,,Malik Abubakari,0,0,3,0,6.50,6.50
688,Red Bull Salzburg,,Philipp Köhn,0,0,5,1,6.49,6.49
689,Sheriff Tiraspol,,Keston Julien,0,0,2,0,6.47,6.47
690,Real Madrid,,Gareth Bale,0,0,0,0,6.45,6.45
691,Sporting,,Islam Slimani,0,0,0,0,6.45,6.45
692,Dynamo Kyiv,,Eric Ramírez,0,0,0,0,6.45,6.45
693,Sporting,,Flávio Nazinho,0,2,0,0,6.45,6.45
694,Borussia Dortmund,,Marin Pongračić,0,3,6,0,6.42,6.42
695,Lille,,Edon Zhegrova,0,0,0,0,6.40,6.40
696,Manchester City,,Liam Delap,0,0,0,0,6.40,6.40
697,Villarreal,,Vicente Iborra,0,2,0,0,6.40,6.40
698,Atlético Madrid,,Javier Serrano,0,0,3,0,6.40,6.40
699,Shakhtar Donetsk,,Dentinho,0,0,0,0,6.40,6.40
700,Sevilla,,Iván Romero,0,0,0,0,6.40,6.40
701,VfL Wolfsburg,,Daniel Ginczek,0,0,0,0,6.40,6.40
702,Barcelona,,Alejandro Balde,0,0,0,0,6.40,6.40
703,FC Porto,,Francisco Conceição,0,1,0,0,6.40,6.40
704,Villarreal,,Aïssa Mandi,0,0,0,0,6.40,6.40
705,VfL Wolfsburg,,Felix Nmecha,0,0,0,0,6.40,6.40
706,Club Brugge KV,,Wesley Moraes,0,0,0,0,6.40,6.40
707,FC Porto,,Fábio Cardoso,0,3,7,0,6.40,6.40
708,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,0,0,6.40,6.40
709,Sheriff Tiraspol,,Maxim Cojocaru,0,0,1,0,6.40,6.40
710,Barcelona,,Luuk de Jong,0,1,0,0,6.40,6.40
711,Dynamo Kyiv,,Heorhiy Bushchan,0,0,6,0,6.40,6.40
712,Beşiktaş,,Ersin Destanoğlu,0,0,3,0,6.36,6.36
713,Sporting,,Rúben Vinagre,0,0,2,0,6.35,6.35
714,Paris Saint-Germain,,Mauro Icardi,0,0,1,0,6.35,6.35
715,Barcelona,,Sergio Agüero,0,0,0,0,6.30,6.30
716,Borussia Dortmund,,Youssoufa Moukoko,0,0,0,0,6.30,6.30
717,Benfica,,Nemanja Radonjić,0,0,0,0,6.30,6.30
718,RB Leipzig,,Hugo Novoa Ramos,0,0,0,0,6.30,6.30
719,Red Bull Salzburg,,Samson Tijani,0,1,1,0,6.30,6.30
720,Malmö FF,,Noah Eile,0,0,1,0,6.30,6.30
721,Shakhtar Donetsk,,Oleksiy Shevchenko,0,0,0,0,6.30,6.30
722,Lille,,Léo Jardim,0,0,0,0,6.30,6.30
723,Benfica,,Diogo Gonçalves,0,2,5,0,6.28,6.28
724,Paris Saint-Germain,,Thilo Kehrer,0,0,3,0,6.25,6.25
725,Young Boys,,Marvin Spielmann,0,0,0,0,6.20,6.20
726,Dynamo Kyiv,,Volodymyr Shepeliev,0,1,0,0,6.20,6.20
727,Sheriff Tiraspol,,Stjepan Radeljić,0,0,4,0,6.20,6.20
728,RB Leipzig,,Péter Gulácsi,0,1,1,0,6.18,6.18
729,AFC Ajax,,André Onana,0,0,1,1,6.15,6.15
730,Sevilla,,Youssef En-Nesyri,0,0,1,0,6.15,6.15
731,Sporting,,João Virgínia,0,0,1,0,6.10,6.10
732,Real Madrid,,Mariano Díaz,0,0,0,0,6.00,6.00
733,Malmö FF,,Eric Larsson,0,2,6,0,5.93,5.93
734,Atalanta,,Matteo Lovato,0,1,1,0,5.90,5.90
735,Benfica,,Haris Seferović,0,0,1,0,5.70,5.70
736,Club Brugge KV,,Cisse Sandra,0,0,0,0,5.70,5.70
737,Liverpool,,Conor Bradley,0,0,0,0,0,
738,Juventus,,Fabio Miretti,0,1,0,0,0,
739,Sporting,,Rodrigo Ribeiro,0,0,0,0,0,
740,Juventus,,Luca Pellegrini,0,0,1,0,0,
741,Young Boys,,Cedric Zesiger,0,0,0,0,0,
742,Benfica,,Gil Dias,0,0,0,0,0,
743,Club Brugge KV,,Faitout Maouassa,0,0,0,0,0,
744,Liverpool,,Max Woltman,0,0,0,0,0,
745,Sheriff Tiraspol,,Serafim Cojocari,0,0,0,0,0,
746,Zenit St. Petersburg,,Daniil Kuznetsov,0,0,0,0,0,
747,Real Madrid,,Jesús Vallejo,0,1,1,0,0,
