#,Time,Time,Nome,Grandes chances criadas,Assistências,Passes certos,Passes certos %,Passes decisivos,Notas Sofascore,Nota Sofascore
349,Zenit St. Petersburg,,Nicolas Lombaerts,0,0,217,82.82,0,6.95,6.95
350,Roma,,Daniele De Rossi,0,0,199,80.24,1,6.95,6.95
351,BATE Borisov,,Nemanja Nikolić,0,1,94,77.69,2,6.94,6.94
352,Chelsea,,Asmir Begović,0,0,55,49.55,0,6.94,6.94
353,FC Porto,,Bruno Martins Indi,0,0,263,91.32,0,6.93,6.93
354,Maccabi Tel Aviv,,Gal Alberman,0,0,248,89.53,4,6.93,6.93
355,Atlético Madrid,,Augusto Fernández,0,1,134,83.23,3,6.93,6.93
356,FC Bayern München,,Rafinha,0,0,197,94.26,2,6.93,6.93
357,CSKA Moscow,,Georgi Schennikov,0,0,90,78.26,0,6.93,6.93
358,Astana,,Marin Aničić,0,0,165,80.1,0,6.92,6.92
359,Shakhtar Donetsk,,Taison,0,1,167,90.27,5,6.92,6.92
360,Manchester City,,Nicolás Otamendi,0,0,420,85.37,2,6.92,6.92
361,BATE Borisov,,Filip Mladenović,0,0,119,73.01,5,6.92,6.92
362,Zenit St. Petersburg,,Ezequiel Garay,0,0,170,80.95,0,6.92,6.92
363,Arsenal,,Per Mertesacker,0,0,172,87.76,0,6.92,6.92
364,Juventus,,Gianluigi Buffon,0,0,153,73.21,1,6.91,6.91
365,Juventus,,Simone Zaza,0,0,10,90.91,1,6.90,6.90
366,GNK Dinamo Zagreb,,Domagoj Pavičić,0,0,6,85.71,0,6.90,6.90
367,Olympique Lyonnais,,Bakary Koné,0,0,2,100,0,6.90,6.90
368,Astana,,Igor Pikalkin,0,0,11,73.33,1,6.90,6.90
369,Manchester United,,Phil Jones,0,0,62,86.11,0,6.90,6.90
370,Chelsea,,Kenedy,0,0,38,90.48,1,6.90,6.90
371,Roma,,Diego Perotti,0,0,59,79.73,4,6.90,6.90
372,Paris Saint-Germain,,Benjamin Stambouli,0,0,91,92.86,3,6.90,6.90
373,Bayer 04 Leverkusen,,Lars Bender,0,0,40,68.97,0,6.90,6.90
374,Manchester City,,Pablo Zabaleta,0,0,51,77.27,0,6.90,6.90
375,Valencia,,Danilo Barbosa,0,0,22,62.86,0,6.90,6.90
376,Chelsea,,John Terry,0,0,127,85.23,0,6.90,6.90
377,Bayer 04 Leverkusen,,Giulio Donati,0,0,123,72.78,3,6.90,6.90
378,Juventus,,Hernanes,0,0,145,83.33,4,6.90,6.90
379,Valencia,,Javi Fuego,0,0,186,80.87,0,6.90,6.90
380,Zenit St. Petersburg,,Javi García,0,0,142,80.23,1,6.90,6.90
381,Manchester United,,David De Gea,0,0,113,73.86,0,6.90,6.90
382,Dynamo Kyiv,,Aleksandar Dragović,0,0,435,87,1,6.89,6.89
383,FC Bayern München,,Franck Ribéry,0,0,234,85.4,14,6.89,6.89
384,Astana,,Evgeny Postnikov,0,0,186,85.71,2,6.88,6.88
385,GNK Dinamo Zagreb,,Gonçalo Santos,0,0,153,85,2,6.88,6.88
386,Real Madrid,,Jesé Rodríguez,0,0,99,78.57,11,6.88,6.88
387,Manchester City,,Sergio Agüero,0,0,193,80.42,5,6.88,6.88
388,Olympique Lyonnais,,Maxwel Cornet,0,0,30,69.77,1,6.88,6.88
389,Bayer 04 Leverkusen,,Kyriakos Papadopoulos,0,0,137,78.74,0,6.88,6.88
390,Benfica,,Victor Lindelöf,0,0,122,87.77,2,6.88,6.88
391,KAA Gent,,Stefan Mitrović,0,0,292,86.65,0,6.87,6.87
392,Sevilla,,Yevhen Konoplyanka,0,1,107,84.92,9,6.87,6.87
393,Malmö FF,,Johan Sellberg-Wiland,0,0,74,46.25,1,6.87,6.87
394,Manchester City,,Aleksandar Kolarov,0,0,183,82.43,8,6.86,6.86
395,Arsenal,,Kieran Gibbs,0,0,102,88.7,3,6.86,6.86
396,CSKA Moscow,,Aleksei Berezutskiy,0,0,124,81.58,0,6.86,6.86
397,Borussia M'gladbach,,Andreas Christensen,0,0,190,87.16,2,6.86,6.86
398,PSV Eindhoven,,Jürgen Locadia,0,0,186,82.67,4,6.86,6.86
399,VfL Wolfsburg,,Bas Dost,0,0,66,68.04,4,6.85,6.85
400,Valencia,,Jaume Doménech,0,0,74,57.36,0,6.85,6.85
401,Galatasaray,,Bilal Kisa,0,1,123,82.55,4,6.85,6.85
402,VfL Wolfsburg,,Sebastian Jung,0,1,73,84.88,3,6.85,6.85
403,Valencia,,Rodrigo de Paul,0,0,36,78.26,1,6.85,6.85
404,Paris Saint-Germain,,Ezequiel Lavezzi,0,0,39,84.78,2,6.85,6.85
405,Zenit St. Petersburg,,Domenico Criscito,0,0,139,71.28,2,6.85,6.85
406,Sevilla,,Steven​ N'Zonzi,0,0,154,87.01,3,6.84,6.84
407,Borussia M'gladbach,,Ibrahima Traoré,0,0,116,82.86,8,6.84,6.84
408,Borussia M'gladbach,,Álvaro Domínguez,0,0,125,83.33,1,6.83,6.83
409,Olympiacos FC,,Pajtim Kasami,0,0,148,78.31,3,6.83,6.83
410,Olympique Lyonnais,,Sergi Darder,0,0,98,79.03,1,6.83,6.83
411,Manchester City,,Bacary Sagna,0,0,439,84.59,5,6.82,6.82
412,BATE Borisov,,Denis Polyakov,0,0,126,76.36,0,6.82,6.82
413,Benfica,,Gonçalo Guedes,0,0,123,78.85,10,6.81,6.81
414,Zenit St. Petersburg,,Luís Neto,0,0,122,76.73,0,6.81,6.81
415,FC Porto,,Evandro,0,0,28,75.68,0,6.80,6.80
416,FC Porto,,Jesús Corona,0,0,53,76.81,3,6.80,6.80
417,Olympiacos FC,,Brown Ideye,0,1,92,77.31,6,6.80,6.80
418,PSV Eindhoven,,Steven Bergwijn,0,1,1,100,1,6.80,6.80
419,Manchester United,,Nick Powell,0,0,4,33.33,0,6.80,6.80
420,Roma,,Morgan De Sanctis,0,0,8,66.67,0,6.80,6.80
421,Arsenal,,Alex Iwobi,0,0,27,79.41,2,6.80,6.80
422,Roma,,Francesco Totti,0,0,18,78.26,1,6.80,6.80
423,VfL Wolfsburg,,Koen Casteels,0,0,41,59.42,0,6.80,6.80
424,Arsenal,,Calum Chambers,0,0,13,86.67,0,6.80,6.80
425,Valencia,,Aderllan Santos,0,0,53,73.61,0,6.80,6.80
426,Chelsea,,Branislav Ivanović,0,0,93,77.5,0,6.80,6.80
427,PSV Eindhoven,,Nicolas Isimat-Mirin,0,0,89,90.82,0,6.80,6.80
428,CSKA Moscow,,Igor Akinfeev,0,0,63,37.28,0,6.80,6.80
429,Sevilla,,Timothée Kolodziejczak,0,0,302,92.35,0,6.80,6.80
430,KAA Gent,,Laurent Depoitre,0,0,117,69.64,6,6.79,6.79
431,Manchester City,,Eliaquim Mangala,0,0,217,86.45,0,6.79,6.79
432,Olympiacos FC,,Dimitrios Siovas,0,1,153,75.37,1,6.78,6.78
433,FC Porto,,Iván Marcano,0,0,207,80.54,1,6.78,6.78
434,Arsenal,,Mathieu Debuchy,0,0,65,75.58,0,6.77,6.77
435,Olympiacos FC,,Alfreð Finnbogason,0,0,15,83.33,0,6.77,6.77
436,Juventus,,Stephan Lichtsteiner,0,0,119,79.33,3,6.77,6.77
437,Olympiacos FC,,Alejandro Domínguez,0,0,29,70.73,3,6.77,6.77
438,Zenit St. Petersburg,,Aleksandr Ryazantsev,0,0,23,88.46,1,6.77,6.77
439,GNK Dinamo Zagreb,,Eduardo,0,0,92,45.32,0,6.77,6.77
440,Roma,,Alessandro Florenzi,0,0,175,69.72,4,6.76,6.76
441,Arsenal,,Aaron Ramsey,0,1,174,85.71,2,6.76,6.76
442,Borussia M'gladbach,,Håvard Nordtveit,0,0,166,82.59,1,6.76,6.76
443,GNK Dinamo Zagreb,,Armin Hodžić,0,0,11,64.71,0,6.75,6.75
444,Manchester United,,Wayne Rooney,0,0,116,84.06,4,6.75,6.75
445,Juventus,,Sami Khedira,0,0,81,75.7,4,6.75,6.75
446,Bayer 04 Leverkusen,,Stefan Kießling,0,0,33,56.9,3,6.75,6.75
447,Olympique Lyonnais,,Mapou Yanga-Mbiwa,0,0,172,86,1,6.74,6.74
448,Roma,,Wojciech Szczęsny,0,0,156,69.33,0,6.74,6.74
449,Shakhtar Donetsk,,Dentinho,0,0,12,92.31,1,6.73,6.73
450,Olympiacos FC,,Esteban Cambiasso,0,0,75,75,2,6.73,6.73
451,Dynamo Kyiv,,Júnior Moraes,0,0,65,78.31,0,6.73,6.73
452,Galatasaray,,Jason Denayer,0,0,83,81.37,3,6.73,6.73
453,Maccabi Tel Aviv,,Dor Micha,0,0,46,79.31,5,6.73,6.73
454,Olympique Lyonnais,,Jordan Ferri,0,0,226,90.76,3,6.72,6.72
455,Zenit St. Petersburg,,Aleksandr Anyukov,0,0,110,67.9,1,6.71,6.71
456,Shakhtar Donetsk,,Eduardo da Silva,0,0,25,83.33,0,6.70,6.70
457,VfL Wolfsburg,,Marcel Schäfer,0,1,43,69.35,4,6.70,6.70
458,Atlético Madrid,,Matías Kranevitter,0,0,22,78.57,0,6.70,6.70
459,Valencia,,Rúben Vezo,0,0,35,83.33,0,6.70,6.70
460,Dynamo Kyiv,,Evgeny Makarenko,0,0,15,83.33,0,6.70,6.70
461,FC Porto,,Silvestre Varela,0,0,7,100,0,6.70,6.70
462,Barcelona,,Arda Turan,0,0,37,92.5,1,6.70,6.70
463,Valencia,,Álvaro Negredo,0,0,36,73.47,4,6.70,6.70
464,Atlético Madrid,,Guilherme Siqueira,0,0,112,83.58,2,6.70,6.70
465,Olympique Lyonnais,,Henri Bedimo,0,0,108,84.38,2,6.70,6.70
466,Dynamo Kyiv,,Domagoj Vida,0,0,169,82.04,4,6.70,6.70
467,Chelsea,,Ramires,0,0,126,76.36,2,6.70,6.70
468,FC Porto,,Giannelli Imbula,0,0,162,92.05,6,6.70,6.70
469,Shakhtar Donetsk,,Oleksandr Kucher,0,0,303,88.86,0,6.70,6.70
470,Roma,,Antonio Rüdiger,0,0,152,79.58,1,6.70,6.70
471,FC Porto,,Iker Casillas,0,0,96,62.34,0,6.70,6.70
472,Galatasaray,,Sabri Sarioğlu,0,0,126,72.41,4,6.70,6.70
473,VfL Wolfsburg,,Timm Klose,0,0,51,83.61,0,6.70,6.70
474,VfL Wolfsburg,,Nicklas Bendtner,0,0,28,87.5,3,6.70,6.70
475,Valencia,,Aymen Abdennour,0,0,177,93.65,0,6.70,6.70
476,Dynamo Kyiv,,Vitorino Antunes,0,0,187,73.62,3,6.70,6.70
477,Bayer 04 Leverkusen,,Christoph Kramer,0,0,236,86.13,2,6.68,6.68
478,Olympiacos FC,,Sebá,0,0,76,73.79,5,6.68,6.68
479,Valencia,,João Cancelo,0,0,163,82.32,6,6.68,6.68
480,FC Bayern München,,Medhi Benatia,0,0,157,93.45,0,6.68,6.68
481,Benfica,,Pizzi,0,0,251,84.51,11,6.68,6.68
482,GNK Dinamo Zagreb,,Marko Rog,0,0,97,78.23,4,6.67,6.67
483,Galatasaray,,Sinan Gümüş,0,0,11,64.71,0,6.67,6.67
484,BATE Borisov,,Nikolay Signevich,0,0,51,64.56,0,6.67,6.67
485,Arsenal,,Francis Coquelin,0,0,147,84.97,1,6.67,6.67
486,VfL Wolfsburg,,Maximilian Arnold,0,0,250,83.89,10,6.66,6.66
487,Dynamo Kyiv,,Vitaliy Buyalskyi,0,0,121,85.21,5,6.66,6.66
488,Manchester United,,Memphis Depay,0,0,106,75.18,5,6.65,6.65
489,Real Madrid,,Kiko Casilla,0,0,34,70.83,0,6.65,6.65
490,Olympique Lyonnais,,Milan Biševac,0,0,82,87.23,0,6.65,6.65
491,Olympique Lyonnais,,Steed Malbranque,0,0,39,78,1,6.65,6.65
492,Shakhtar Donetsk,,Maksym Malyshev,0,0,49,92.45,1,6.65,6.65
493,Manchester United,,Matteo Darmian,0,0,113,81.29,1,6.65,6.65
494,Arsenal,,Gabriel Paulista,0,0,186,89.42,0,6.65,6.65
495,Manchester City,,Fabian Delph,0,0,57,87.69,1,6.65,6.65
496,KAA Gent,,Kenny Saief,0,1,152,78.35,7,6.65,6.65
497,Atlético Madrid,,Thomas Partey,0,0,13,86.67,0,6.65,6.65
498,Bayer 04 Leverkusen,,Julian Brandt,0,0,47,82.46,3,6.64,6.64
499,KAA Gent,,Rafinha,0,0,144,83.24,2,6.64,6.64
500,KAA Gent,,Moses Simon,0,1,47,72.31,5,6.64,6.64
501,Malmö FF,,Rasmus Bengtsson,0,0,80,83.33,0,6.64,6.64
502,Roma,,Juan Iturbe,0,0,29,82.86,1,6.64,6.64
503,Maccabi Tel Aviv,,Eli Dasa,0,0,93,76.86,2,6.63,6.63
504,Roma,,Vasilīs Torosidīs,0,0,64,79.01,2,6.63,6.63
505,Atlético Madrid,,Jackson Martínez,0,0,41,65.08,1,6.63,6.63
506,Manchester United,,Ashley Young,0,0,87,76.32,3,6.63,6.63
507,Arsenal,,Alex Oxlade-Chamberlain,0,0,83,84.69,2,6.63,6.63
508,Galatasaray,,Umut Bulut,0,0,59,77.63,1,6.62,6.62
509,Borussia M'gladbach,,Oscar Wendt,0,0,261,85.29,5,6.62,6.62
510,Zenit St. Petersburg,,Artur Yusupov,0,0,83,89.25,2,6.62,6.62
511,GNK Dinamo Zagreb,,Junior Fernandes,0,0,111,70.7,3,6.62,6.62
512,GNK Dinamo Zagreb,,Domagoj Antolić,0,0,213,87.3,4,6.62,6.62
513,Benfica,,André Almeida,0,1,247,81.25,4,6.61,6.61
514,GNK Dinamo Zagreb,,Ivo Pinto,0,0,78,78,0,6.60,6.60
515,Borussia M'gladbach,,Yann Sommer,0,0,125,52.97,0,6.60,6.60
516,Dynamo Kyiv,,Serhiy Sydorchuk,0,0,143,79.89,3,6.60,6.60
517,CSKA Moscow,,Aleksandr Golovin,0,0,6,60,0,6.60,6.60
518,Valencia,,Rafa Mir,0,0,14,77.78,0,6.60,6.60
519,Paris Saint-Germain,,Jean-Kévin Augustin,0,0,3,100,0,6.60,6.60
520,PSV Eindhoven,,Jordy de Wijs,0,0,9,60,0,6.60,6.60
521,Maccabi Tel Aviv,,Dejan Radonjić,0,0,6,100,0,6.60,6.60
522,Valencia,,Antonio Barragán,0,0,31,79.49,2,6.60,6.60
523,Maccabi Tel Aviv,,Yosef Azulay Shlomy,0,0,1,100,1,6.60,6.60
524,Zenit St. Petersburg,,Aleksey Evseev,0,0,1,50,0,6.60,6.60
525,Barcelona,,Rafinha Alcântara,0,0,15,100,0,6.60,6.60
526,Chelsea,,Loïc Rémy,0,0,26,86.67,0,6.60,6.60
527,Olympiacos FC,,Manuel Da Costa,0,0,75,71.43,0,6.60,6.60
528,Borussia M'gladbach,,Thorgan Hazard,0,0,45,78.95,1,6.58,6.58
529,KAA Gent,,Benito Raman,0,0,7,53.85,0,6.58,6.58
530,GNK Dinamo Zagreb,,Ángelo Henríquez,0,0,17,80.95,1,6.58,6.58
531,CSKA Moscow,,Georgi Milanov,0,0,55,69.62,1,6.58,6.58
532,GNK Dinamo Zagreb,,Alexandru Mățel,0,0,121,90.3,3,6.58,6.58
533,GNK Dinamo Zagreb,,Leonardo Sigali,0,0,69,82.14,0,6.58,6.58
534,CSKA Moscow,,Seydou Doumbia,0,0,72,72,3,6.57,6.57
535,PSV Eindhoven,,Luciano Narsingh,0,0,91,74.59,3,6.57,6.57
536,Olympiacos FC,,Alberto Botía,0,0,57,75,0,6.57,6.57
537,Maccabi Tel Aviv,,Barak Itzhaki,0,0,10,71.43,0,6.57,6.57
538,Olympique Lyonnais,,Claudio Beauvue,0,0,38,73.08,2,6.57,6.57
539,Olympiacos FC,,Hernâni,0,0,32,71.11,2,6.56,6.56
540,Dynamo Kyiv,,Younès Belhanda,0,0,17,89.47,1,6.55,6.55
541,Chelsea,,Bertrand Traoré,0,0,20,90.91,0,6.55,6.55
542,Juventus,,Roberto Pereyra,0,0,20,86.96,0,6.55,6.55
543,GNK Dinamo Zagreb,,Arijan Ademi,0,0,47,88.68,0,6.55,6.55
544,Zenit St. Petersburg,,Aleksandr Kokorin,0,0,19,70.37,0,6.55,6.55
545,Galatasaray,,José Rodríguez,0,0,18,81.82,2,6.55,6.55
546,Shakhtar Donetsk,,Andriy Pyatov,0,0,107,75.89,0,6.55,6.55
547,Astana,,Georgy Zhukov,0,0,93,75.61,3,6.54,6.54
548,Chelsea,,John Obi Mikel,0,0,107,86.99,1,6.53,6.53
549,Valencia,,Rodrigo,0,0,20,80,0,6.53,6.53
550,Benfica,,Sílvio,0,0,85,74.56,2,6.53,6.53
551,Bayer 04 Leverkusen,,Roberto Hilbert,0,0,80,76.92,1,6.53,6.53
552,Dynamo Kyiv,,Łukasz Teodorczyk,0,0,12,66.67,1,6.53,6.53
553,Astana,,Branko Ilić,0,0,160,82.05,4,6.53,6.53
554,CSKA Moscow,,Roman Eremenko,0,0,70,75.27,2,6.53,6.53
555,CSKA Moscow,,Alan Dzagoev,0,0,222,79.86,9,6.53,6.53
556,Malmö FF,,Enoch Adu,0,0,213,87.3,3,6.53,6.53
557,Olympiacos FC,,Leandro Salino,0,0,39,70.91,1,6.53,6.53
558,Maccabi Tel Aviv,,Omri Ben Harush,0,0,130,73.03,1,6.52,6.52
559,GNK Dinamo Zagreb,,Marko Pjaca,0,0,92,75.41,4,6.52,6.52
560,Malmö FF,,Oscar Lewicki,0,0,156,80,2,6.52,6.52
561,Manchester United,,Luke Shaw,0,0,5,100,0,6.50,6.50
562,Manchester City,,Willy Caballero,0,0,2,66.67,0,6.50,6.50
563,FC Bayern München,,Julian Green,0,0,16,84.21,0,6.50,6.50
564,Shakhtar Donetsk,,Facundo Ferreyra,0,0,3,75,0,6.50,6.50
565,Manchester United,,Cameron Borthwick-Jackson,0,0,18,85.71,0,6.50,6.50
566,FC Bayern München,,Holger Badstuber,0,0,59,96.72,0,6.50,6.50
567,Olympiacos FC,,Praxitelis Vouros,0,0,0,0,0,6.50,6.50
568,Barcelona,,Juan Camara,0,0,11,68.75,0,6.50,6.50
569,KAA Gent,,Nicklas Pedersen,0,0,1,25,0,6.50,6.50
570,Dynamo Kyiv,,Oleksandr Yakovenko,0,0,14,82.35,0,6.50,6.50
571,Maccabi Tel Aviv,,Yuval Shpungin,0,0,15,65.22,0,6.50,6.50
572,Zenit St. Petersburg,,Konstantin Troyanov,0,0,2,100,0,6.50,6.50
573,Zenit St. Petersburg,,Dmitri Bogaev,0,0,1,100,0,6.50,6.50
574,Benfica,,Bryan Cristante,0,0,11,91.67,0,6.50,6.50
575,Barcelona,,Sandro Ramírez,0,0,45,76.27,0,6.50,6.50
576,Malmö FF,,Magnus Wolff Eikrem,0,0,16,72.73,1,6.50,6.50
577,FC Porto,,Pablo Daniel Osvaldo,0,0,3,100,0,6.50,6.50
578,Borussia M'gladbach,,André Hahn,0,0,24,75,0,6.50,6.50
579,BATE Borisov,,Kaspars Dubra,0,0,66,72.53,0,6.50,6.50
580,Sevilla,,Adil Rami,0,0,159,92.44,0,6.50,6.50
581,CSKA Moscow,,Kirill Panchenko,0,0,8,66.67,0,6.50,6.50
582,CSKA Moscow,,Bibars Natcho,0,0,147,85.96,2,6.50,6.50
583,Maccabi Tel Aviv,,Eitan Tibi,0,0,187,88.21,0,6.50,6.50
584,Olympiacos FC,,Roberto Jiménez,0,0,96,58.9,0,6.50,6.50
585,Maccabi Tel Aviv,,Avi Rikan,0,0,144,80.45,2,6.50,6.50
586,Juventus,,Patrice Evra,0,0,141,82.94,3,6.48,6.48
587,Valencia,,André Gomes,0,0,139,83.73,3,6.48,6.48
588,Bayer 04 Leverkusen,,Ömer Toprak,0,0,93,77.5,1,6.47,6.47
589,BATE Borisov,,Aleksey Rios,0,0,13,52,1,6.47,6.47
590,Maccabi Tel Aviv,,Eden Ben Basat,0,0,16,76.19,2,6.47,6.47
591,KAA Gent,,Thomas Matton,0,0,65,83.33,3,6.46,6.46
592,Zenit St. Petersburg,,Mikhail Kerzhakov,0,0,23,46,0,6.45,6.45
593,Galatasaray,,Emre Çolak,0,0,32,91.43,1,6.45,6.45
594,Astana,,Tanat Nusserbayev,0,0,3,37.5,0,6.45,6.45
595,Valencia,,Santi Mina,0,0,75,83.33,4,6.45,6.45
596,Roma,,William Vainqueur,0,0,93,93,2,6.45,6.45
597,Chelsea,,Pedro,0,0,93,79.49,6,6.45,6.45
598,FC Porto,,Héctor Herrera,0,0,93,90.29,1,6.45,6.45
599,Sevilla,,Ciro Immobile,0,0,3,50,1,6.43,6.43
600,Roma,,Maicon,0,0,30,75,0,6.43,6.43
601,Bayer 04 Leverkusen,,Bernd Leno,0,0,79,51.97,0,6.43,6.43
602,Roma,,Seydou Keita,0,0,91,86.67,1,6.43,6.43
603,Astana,,Aleksey Shchetkin,0,0,16,45.71,1,6.43,6.43
604,Malmö FF,,Jo Inge Berget,0,0,102,70.83,2,6.42,6.42
605,Manchester United,,Andreas Pereira,0,0,5,55.56,0,6.40,6.40
606,Arsenal,,Mikel Arteta,0,0,43,89.58,0,6.40,6.40
607,CSKA Moscow,,Viktor Vasin,0,0,29,82.86,0,6.40,6.40
608,Astana,,Zhakyp Kozhamberdy,0,0,4,100,0,6.40,6.40
609,Bayer 04 Leverkusen,,Vladlen Yurchenko,0,0,4,100,0,6.40,6.40
610,Malmö FF,,Agon Mehmeti,0,0,5,100,0,6.40,6.40
611,Borussia M'gladbach,,Josip Drmić,0,0,30,76.92,1,6.40,6.40
612,BATE Borisov,,Mikhail Gordejchuk,0,0,62,56.36,3,6.38,6.38
613,Shakhtar Donetsk,,Marlos Romero,0,0,248,92.88,6,6.38,6.38
614,BATE Borisov,,Aleksandr Volodko,0,1,52,59.09,2,6.38,6.38
615,BATE Borisov,,Alexander Hleb,0,0,70,80.46,0,6.38,6.38
616,Sevilla,,Mariano,0,0,29,80.56,1,6.38,6.38
617,Maccabi Tel Aviv,,Gil Vermouth,0,0,49,77.78,0,6.38,6.38
618,BATE Borisov,,Dmitri Mozolevski,0,0,26,70.27,0,6.38,6.38
619,Malmö FF,,Erdal Rakip,0,0,68,89.47,2,6.38,6.38
620,Arsenal,,David Ospina,0,0,28,58.33,0,6.37,6.37
621,Shakhtar Donetsk,,Viktor Kovalenko,0,0,28,75.68,2,6.36,6.36
622,Maccabi Tel Aviv,,Tal Ben Haim,0,0,159,87.85,0,6.36,6.36
623,Olympiacos FC,,Omar Elabdellaoui,0,0,150,82.42,4,6.35,6.35
624,Manchester City,,Kelechi Iheanacho,0,0,11,73.33,0,6.35,6.35
625,Maccabi Tel Aviv,,Nosa Igiebor,0,0,84,82.35,2,6.35,6.35
626,Astana,,Baurzhan Dzholchiev,0,0,42,61.76,3,6.35,6.35
627,Maccabi Tel Aviv,,Predrag Rajković,0,0,63,44.06,0,6.35,6.35
628,Barcelona,,Gerard Gumbau,0,0,34,89.47,1,6.33,6.33
629,Malmö FF,,Anton Tinnerholm,0,0,157,68.56,4,6.33,6.33
630,Astana,,Abzal Beysebekov,0,0,25,75.76,2,6.30,6.30
631,Borussia M'gladbach,,Nico Schulz,0,0,3,60,0,6.30,6.30
632,Shakhtar Donetsk,,Ivan Ordets,0,0,28,90.32,0,6.30,6.30
633,BATE Borisov,,Dmitri Baga,0,0,18,64.29,0,6.30,6.30
634,Zenit St. Petersburg,,Pavel Dolgov,0,0,1,33.33,0,6.30,6.30
635,BATE Borisov,,Ilya Aleksievich,0,0,16,61.54,0,6.30,6.30
636,Astana,,Yeldos Akhmetov,0,0,19,55.88,0,6.30,6.30
637,Roma,,Stephan El Shaarawy,0,0,25,78.13,0,6.30,6.30
638,Astana,,Denis Dedechko,0,0,34,79.07,0,6.30,6.30
639,Dynamo Kyiv,,Artem Kravets,0,0,23,71.88,0,6.30,6.30
640,BATE Borisov,,Igor Stasevich,0,1,78,60.47,5,6.28,6.28
641,BATE Borisov,,Aleksandr Karnitskiy,0,0,14,46.67,1,6.28,6.28
642,PSV Eindhoven,,Marco van Ginkel,0,0,55,68.75,0,6.25,6.25
643,Malmö FF,,Simon Kroon,0,0,9,64.29,0,6.25,6.25
644,BATE Borisov,,Vitali Gayduchik,0,0,22,68.75,0,6.25,6.25
645,Arsenal,,Mathieu Flamini,0,0,109,90.08,0,6.25,6.25
646,Sevilla,,Juan Muñoz,0,0,1,50,0,6.20,6.20
647,Borussia M'gladbach,,Tony Jantschke,0,0,41,89.13,0,6.20,6.20
648,PSV Eindhoven,,Stijn Schaars,0,0,6,100,0,6.20,6.20
649,Zenit St. Petersburg,,Viktor Fayzulin,0,0,4,80,0,6.20,6.20
650,Shakhtar Donetsk,,Vyacheslav Shevchuk,0,0,34,79.07,2,6.20,6.20
651,Astana,,Birzhan Kulbekov,0,0,4,57.14,0,6.20,6.20
652,Malmö FF,,Kári Árnason,0,0,43,58.11,0,6.20,6.20
653,Malmö FF,,Vladimir Rodić,0,0,90,75.63,5,6.15,6.15
654,Malmö FF,,Yoshimar Yotún,0,0,108,79.41,5,6.13,6.13
655,Barcelona,,Wilfrid Kaptoum,0,0,17,80.95,0,6.10,6.10
656,Benfica,,Victor Andrade,0,0,1,33.33,0,6.10,6.10
657,Malmö FF,,Felipe Carvalho,0,0,24,85.71,0,6.10,6.10
658,Borussia M'gladbach,,Roel Brouwers,0,0,30,100,0,6.00,6.00
659,CSKA Moscow,,Aleksandrs Cauna,0,0,31,81.58,0,6.00,6.00
660,Manchester City,,Samir Nasri,0,0,38,90.48,1,5.90,5.90
661,Malmö FF,,Franz Brorsson,0,0,21,75,0,5.90,5.90
662,Shakhtar Donetsk,,Vasyl Kobin,0,0,31,79.49,0,5.90,5.90
663,Borussia M'gladbach,,Patrick Herrmann,0,0,17,85,1,5.80,5.80
664,Roma,,Salih Uçan,0,0,12,75,1,5.70,5.70
665,Borussia M'gladbach,,Marvin Schulz,0,0,3,100,1,5.65,5.65
666,Dynamo Kyiv,,Oleksandr Rybka,0,0,20,66.67,0,5.60,5.60
667,GNK Dinamo Zagreb,,Filip Benković,0,0,9,90,0,5.60,5.60
668,Malmö FF,,Tobias Sana,0,0,32,88.89,0,5.50,5.50
669,Paris Saint-Germain,,Christopher Nkunku,0,0,8,100,0,0,
670,Benfica,,Luka Jović,0,0,0,0,0,0,
671,Juventus,,Mario Lemina,0,0,0,0,0,0,
672,Juventus,,Daniele Rugani,0,0,5,83.33,0,0,
673,Roma,,Edoardo Soleri,0,0,0,0,0,0,
674,PSV Eindhoven,,Rai Vloet,0,0,2,100,0,0,
675,GNK Dinamo Zagreb,,Mario Musa,0,0,0,0,0,0,
676,VfL Wolfsburg,,Leandro Putaro,0,0,1,100,0,0,
